John Henry Devereux ,County Wexford,World War II,Adolf Hitler
Battle of Goldsboro Bridge ,American Civil War,Roaring Twenties,Adolf Hitler
Energy Information Administration ,"Washington, D.C.",World War II,Adolf Hitler
Raidió Rí-Rá ,Irish language,History of the Republic of Ireland,Adolf Hitler
Rombas ,Communes of France,Germany,Adolf Hitler
Joe Pitts ,Joe Pitts (Tennessee politician),Republican Party (United States),Adolf Hitler
Wilhelm Bergholtz ,Holstein,Elbe,Adolf Hitler
Sideways Stories from Wayside School ,Paperback,World War II,Adolf Hitler
Mikhail Gantvarg ,Saint Petersburg,Russia,Adolf Hitler
Bonedd Gwŷr y Gogledd ,Brittonic languages,J. R. R. Tolkien,Adolf Hitler
"St. Mary's Church (Greenwich, Connecticut) ","Greenwich, Connecticut",World War I,Adolf Hitler
Pierre Garat (civil servant) ,Pierre-Jean Garat,Hamburg,Adolf Hitler
DDT Jiyugaoka Six-Person Tag Team Championship ,Professional wrestling in Japan,World War II,Adolf Hitler
University of Copenhagen Center for Planetary Research ,University of Copenhagen,Copenhagen,Adolf Hitler
Lopes ,Language,Ludwig Wittgenstein,Adolf Hitler
John Devereux of Bodenham and Decies ,"John, King of England",Tower of London,Adolf Hitler
William C. Gorgas ,Alabama,Republican Party (United States),Adolf Hitler
Gabar goshawk ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Ezerovo, Varna Province ",Bulgaria,Europe,Adolf Hitler
Terry Bush ,Association football,World War II,Adolf Hitler
Anthony Goldwire ,"West Palm Beach, Florida",Entertainment,Adolf Hitler
List of communes of Luxembourg ,Communes of Luxembourg,Luxembourg in World War II,Adolf Hitler
Wazir Ali Khan ,Mirza,Nationalism,Adolf Hitler
Soldiers of the Sea ,Victor McLaglen,Clark Gable,Adolf Hitler
Tresckow ,"Tresckow, Pennsylvania",Henning von Tresckow,Adolf Hitler
Physatocheila variegata ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"He's a Bully, Charlie Brown ",Charles M. Schulz,Germany,Adolf Hitler
Dongola horse ,Sudan,Abyssinia Crisis,Adolf Hitler
Wilhelm Löffler (fencer) ,1912 Summer Olympics,List of people who have opened the Olympic Games,Adolf Hitler
Washington Malianga ,Zimbabwe African National Union,List of political ideologies,Adolf Hitler
1992–93 Honduran Liga Nacional ,F.C. Motagua,Guatemala,Adolf Hitler
Rush Glacier ,Antarctica,Europe,Adolf Hitler
Jamyangiin Mönkhbat ,Mongolian name,Joseph Stalin,Adolf Hitler
Pediomelum ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Aga Khan Academy, Mombasa ",Kenya,German Empire,Adolf Hitler
List of museums in Montana ,Museum of the Rockies,World War II,Adolf Hitler
Nicholas J. Wade ,United Kingdom,Europe,Adolf Hitler
Doug Stanhope ,"Worcester, Massachusetts",Bill Clinton,Adolf Hitler
Ernestine Fu ,Venture capital,World War II,Adolf Hitler
Anania piperitalis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Ministry of Justice (Montenegro) ,Government of Montenegro,Kingdom of Yugoslavia,Adolf Hitler
Pentagon (Wiesbaden) ,Wiesbaden,Adolf Hitler
Isún de Basa ,Huesca,Spanish Civil War,Adolf Hitler
Ruth Miller (artist) ,United States,Islam in the United States,Adolf Hitler
"Solar eclipse of November 12, 1966 ",Gemini 12,Jim Lovell,Adolf Hitler
Cristian Daminuță ,Romania,Adolf Hitler
Erden ,Germany,Adolf Hitler
Phidippus pius ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Verkiai Palace ,Lithuanian language,Lithuania,Adolf Hitler
Eugnosta mexicana ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Ahmadabad, Iran ",Iran,Authoritarianism,Adolf Hitler
Ministry of Agriculture of Peru ,Peru,Great Depression,Adolf Hitler
KXZT ,City of license,CBS,Adolf Hitler
Redford Henry Mulock ,Winnipeg,World War I,Adolf Hitler
Théophile Laforge ,Paris,History of Paris,Adolf Hitler
"2009, Year of Us ",Extended play,Arturo Toscanini,Adolf Hitler
Robert Jasper Grootveld ,Provo (movement),Anarchism,Adolf Hitler
Ashley Cooper (photographer) ,Global warming,War,Adolf Hitler
Hiratachō Station ,Mie Prefecture,Russia,Adolf Hitler
2002 World Junior Championships in Athletics ,Jamaica,Commonwealth realm,Adolf Hitler
Don Katz ,IPod,Mercedes-Benz,Adolf Hitler
Tavakkoli (surname) ,Ahmad Tavakkoli,Mahmoud Ahmadinejad,Adolf Hitler
Nelson River DC Transmission System ,Alternating current,Austria,Adolf Hitler
Rhoptropus taeniostictus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Maurizio Bravi ,Catholic Church,Pope Francis,Adolf Hitler
Gournadi Upazila ,Time zone,Berlin,Adolf Hitler
MMOTHS ,County Kildare,Poland,Adolf Hitler
1994 Turkish local elections ,Necmettin Erbakan,Manifesto,Adolf Hitler
Donald H. Baucom ,University of North Carolina at Chapel Hill,Nobel Prize,Adolf Hitler
Nezelof syndrome ,Specialty (medicine),American Medical Association,Adolf Hitler
Toxostoma ,Brown thrasher,Carl Linnaeus,Adolf Hitler
"Lad, A Dog (film) ",Colon (punctuation),Acronym,Adolf Hitler
List of diplomatic missions of Hungary ,Hungary,Europe,Adolf Hitler
Thedtsho Gewog ,Bhutan,United Nations Security Council,Adolf Hitler
Gnojnik ,Poland,Adolf Hitler
Validated numerics ,German language,Germans,Adolf Hitler
Levi Cook ,Marshall Chapin,Frank Murphy,Adolf Hitler
Wallis Annenberg Stadium ,"University of California, Los Angeles",Nobel Peace Prize,Adolf Hitler
Ziaullah ,Amritsar,Mahatma Gandhi,Adolf Hitler
Colby Corino ,United States,Islam in the United States,Adolf Hitler
Pete Adams ,College football,Herbert Hoover,Adolf Hitler
Ingrid Becker ,Geseke,Germany,Adolf Hitler
Zuzi Zu ,Bijelo Dugme,Bosnia and Herzegovina,Adolf Hitler
Amsterdam–Arnhem railway ,Netherlands,Netherlands in World War II,Adolf Hitler
Komsa Mountain ,Komsa culture,Russia,Adolf Hitler
Joyland (Andy McKee album) ,Album,Hip hop music,Adolf Hitler
Eid og Voll ,Norway,Europe,Adolf Hitler
Suphachai Chearavanont ,Chinese language,Transcription into Chinese characters,Adolf Hitler
1899 Kansas State Aggies football team ,"Topeka, Kansas",George W. Bush,Adolf Hitler
Herbert Schmeck ,"Reading, Pennsylvania",Germany,Adolf Hitler
Novena (computing platform) ,HDMI,Warner Bros.,Adolf Hitler
Transverse humeral ligament ,Latin,Liceo classico,Adolf Hitler
2017 NASCAR PEAK Mexico Series ,NASCAR PEAK Mexico Series,Gasoline,Adolf Hitler
Jack Gleeson (hurler) ,Hurling,UNESCO,Adolf Hitler
Kotawagura ,Sri Lanka,Federalism,Adolf Hitler
List of Assamese-language television channels ,Television in India,India in World War II,Adolf Hitler
Rainerhorn ,Summit,Mount Elbrus,Adolf Hitler
Carl Magnus Craelius ,Tenor,Richard Strauss,Adolf Hitler
"Porter Township, Scioto County, Ohio ",Civil township,Free imperial city,Adolf Hitler
Awja al-Janah ,Syria,Mandatory Syrian Republic,Adolf Hitler
24 hour mountain bike races ,Mountain bike racing,Sport,Adolf Hitler
Antônio Francisco Bonfim Lopes ,Rocinha,Mikhail Gorbachev,Adolf Hitler
Ernsborough ,Devon,Foehn wind,Adolf Hitler
Vernon Reynolds ,Jane Goodall,Time (magazine),Adolf Hitler
Fujiwara no Nobunaga ,Japanese name,World War II,Adolf Hitler
"Nine Mile Creek, Queensland ",Queensland,World War I,Adolf Hitler
Bilingualism in Ottawa ,French language,Equatorial Guinea,Adolf Hitler
Keezharoor ,Kerala,Greece,Adolf Hitler
Georg von Frundsberg ,Talk:Georg von Frundsberg,Germany,Adolf Hitler
Pseudocnemodus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Croatia in the Eurovision Song Contest 2016 ,Eurovision Song Contest 2016,Vienna,Adolf Hitler
1980 Northern Maori by-election ,Bruce Gregory,New Zealand First,Adolf Hitler
NOT POSSIBLE,Direct costs 
Owari no Hoshi no Love Song ,Album,Hip hop music,Adolf Hitler
Cel mai iubit dintre pământeni ,Marin Preda,Ion Antonescu,Adolf Hitler
Olivella ,List of sovereign states,Commonwealth realm,Adolf Hitler
Jesús Moroles ,"Corpus Christi, Texas",David Hasselhoff,Adolf Hitler
Dommelen ,List of sovereign states,Commonwealth realm,Adolf Hitler
Aaptos papillata ,Taxonomy (biology),Objections to evolution,Adolf Hitler
GWR 3000 Class ,Great Western Railway,World War I,Adolf Hitler
International Rice Research Institute ,Laguna (province),Makapili,Adolf Hitler
1963 Illinois Fighting Illini football team ,1963 Washington Huskies football team,University of Washington,Adolf Hitler
2004–05 Superliga Femenina ,Bilbao,Nobel Prize,Adolf Hitler
Walter Douglas Phillips Patton-Bethune ,Xhosa Wars,Military history of South Africa during World War II,Adolf Hitler
1934 Rice Owls football team ,Rice Owls football,John F. Kennedy,Adolf Hitler
Benjamin Crisp ,London,Summer Olympic Games,Adolf Hitler
Our Futures ,Gaumont Film Company,World War I,Adolf Hitler
Mick Pyro ,Republic of Loose,Europe,Adolf Hitler
Guggenheim Museum SoHo ,Solomon R. Guggenheim Museum,Marc Chagall,Adolf Hitler
Kalateh-ye Gaz ,Iran,Authoritarianism,Adolf Hitler
Barley Bank ,Darwen,Rochdale,Adolf Hitler
Namecoin ,Ticker symbol,Daimler AG,Adolf Hitler
Squealer (film) ,Larry Flynt,Joseph Paul Franklin,Adolf Hitler
NOT POSSIBLE,Giovanni Gotti 
1952 Washington Senators season ,American League,The Bronx,Adolf Hitler
Mount Ripinski ,Summit,Mount Elbrus,Adolf Hitler
List of international presidential trips made by Vladimir Putin ,Political status of Crimea,Russia,Adolf Hitler
Yanggongqiao station ,Chongqing,Second Sino-Japanese War,Adolf Hitler
Valluércanes ,List of sovereign states,Commonwealth realm,Adolf Hitler
"Greenwood, Louisville ","Louisville, Kentucky",Great Depression,Adolf Hitler
Raymond Nasher ,Boston Latin School,Louis Farrakhan,Adolf Hitler
Antonio Lo Frasso ,Alghero,Fascism,Adolf Hitler
Younis Al-Mushaifri ,Arabic name,Europe,Adolf Hitler
Philip Bowring ,Far Eastern Economic Review,Vienna,Adolf Hitler
Ernesto Agard ,Panama City,George H. W. Bush,Adolf Hitler
"Edward Russell, 26th Baron de Clifford ",Territorial Decoration,Army Reserve (United Kingdom),Adolf Hitler
Marie Howe ,Marie Jenney Howe,Feminism,Adolf Hitler
Trinity Blood ,Dark fantasy,Gremlin,Adolf Hitler
Christopher John Banda ,Malawi,Totalitarianism,Adolf Hitler
John Starsmore ,Kettering,Clark Gable,Adolf Hitler
National Processed Raspberry Council ,Referendum,Adolf Hitler
Jürgen Hescheler ,University of Cologne,Germany,Adolf Hitler
Actites ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Hans Lobert ,Scout (sport),Europe,Adolf Hitler
Tecmerium mnemosynella ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Lake Superior agate ,Agate,Crete,Adolf Hitler
Cornelia C. Cameron ,"Iowa City, Iowa",UNESCO,Adolf Hitler
Street of Dreams (Guns N' Roses song) ,Chinese Democracy,Time (magazine),Adolf Hitler
McIlhargey ,Jack McIlhargey,Russia,Adolf Hitler
Sybra yokoi ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Misantrof ANTIRecords ,Carpathian Forest,Germany,Adolf Hitler
Iriguini ,Kenya,German Empire,Adolf Hitler
Arboretum Creek ,Stream,Alps,Adolf Hitler
Norodom Chakrapong ,Highness,Schleswig-Holstein,Adolf Hitler
Montezumina ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Virgen Milagrosa University Foundation ,Private school,Germany,Adolf Hitler
Yellowstone River Bridge ,Montana Department of Transportation,Great Depression,Adolf Hitler
Sulo Heino ,Tuusula,Poland,Adolf Hitler
Lutter (Frieda) ,Talk:Lutter (Frieda),Germany,Adolf Hitler
"Shirgaon, Sangli ",India,Federalism,Adolf Hitler
John Frederick McCrea ,Cape Colony,Cecil Rhodes,Adolf Hitler
"Passy, Yonne ",Communes of France,Germany,Adolf Hitler
Sciapode ,Paris,History of Paris,Adolf Hitler
Download Festival ,Heavy metal music,Hip hop music,Adolf Hitler
Solanum dolichorhachis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Arthur Qvist ,Equestrian at the Summer Olympics,1936 Summer Olympics,Adolf Hitler
Sidi Khaled ,Algeria,Russia,Adolf Hitler
Normal-gamma distribution ,Category:CS1 maint: archived copy as title,5th Combined Arms Army,Adolf Hitler
Digama ostentata ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Henri Goovaerts ,Maastricht,World War I,Adolf Hitler
Kinchbus ,Scania AB,Volkswagen Group,Adolf Hitler
Grakcu Sai Mai United F.C. ,Bangkok,Russia,Adolf Hitler
Japanese ship Tsugaru ,Japanese cruiser Tsugaru,Russia,Adolf Hitler
John A. List ,"Madison, Wisconsin",UNESCO,Adolf Hitler
Górki Kostrzeszyńskie ,Poland,Adolf Hitler
Scott Stapp ,"Orlando, Florida",Republican Party (United States),Adolf Hitler
1815 in the United Kingdom ,United Kingdom of Great Britain and Ireland,George V,Adolf Hitler
"Pławin, Kuyavian-Pomeranian Voivodeship ",Poland,Adolf Hitler
Port Eliot ,"St Germans, Cornwall",Tower of London,Adolf Hitler
List of fellows of the Royal Society elected in 1711 ,Fellow of the Royal Society,Albert Einstein,Adolf Hitler
Walter Horatio Wilson ,The Honourable,UNESCO,Adolf Hitler
Trilobites (genus) ,Genus,Carl Linnaeus,Adolf Hitler
Alan Rutherford ,County Tyrone,Victor Sloan,Adolf Hitler
J. C. Harrington ,University of Michigan,World War II,Adolf Hitler
Berkshire String Quartet ,United States,Islam in the United States,Adolf Hitler
Rouvillers ,Communes of France,Germany,Adolf Hitler
Thinley Norbu ,Nyingma,Swastika,Adolf Hitler
Soop (West Papua) ,Indonesia,World War II,Adolf Hitler
Bara Anhik Mandir ,List of religions and spiritual traditions,Hindutva,Adolf Hitler
Sonia Altizer ,United States,Islam in the United States,Adolf Hitler
United Nations Security Council Resolution 1635 ,United Nations Security Council,Adolf Hitler
2019 Pasay local elections ,2016 Pasay local elections,Rodrigo Duterte,Adolf Hitler
Leon Ford ,The Great Raid,World War II,Adolf Hitler
Against All Odds (2007) ,Kurt Angle,Republican Party (United States),Adolf Hitler
Iran at the 2002 Winter Olympics ,List of IOC country codes,Dissolution of the Soviet Union,Adolf Hitler
Åraksfjorden ,Discharge (hydrology),Rhine,Adolf Hitler
Grane Oil Pipeline ,Norwegian language,Hanseatic League,Adolf Hitler
This World Is Not My Home ,Album,Hip hop music,Adolf Hitler
USP8P1 ,Gene nomenclature,Acronym,Adolf Hitler
Yaakov Meir Shechter ,Breslov (Hasidic group),Uman,Adolf Hitler
Stefan Christoff ,Canadians,Germany,Adolf Hitler
Strontium hexaboride ,Crystal structure,Linus Pauling,Adolf Hitler
Cris Peter ,Comic Con Experience,Germany,Adolf Hitler
Émile Clody ,1924 Summer Olympics,List of people who have opened the Olympic Games,Adolf Hitler
Plíšek ,Surname,Greece,Adolf Hitler
Wohlfahrtia villeneuvi ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Japhet Waipora ,Solomon Islands,World War II,Adolf Hitler
V. A. K. Ranga Rao ,Chennai,UNESCO,Adolf Hitler
Gildas Molgat ,The Honourable,UNESCO,Adolf Hitler
2016 Savannah Challenger – Doubles ,2016 Savannah Challenger,Austria,Adolf Hitler
Vusi Malinga ,Gavin McDonnell,Lithuania,Adolf Hitler
Học Phi ,French Indochina,French Third Republic,Adolf Hitler
Star Bargains ,Retail,Europe,Adolf Hitler
Balalam ,Iran,Authoritarianism,Adolf Hitler
Eric T. Olson ,Eric T. Olson (philosopher),Analytic philosophy,Adolf Hitler
2003 Munster Senior Hurling Championship Final ,Cork GAA,World War II,Adolf Hitler
UEFA–CAF Meridian Cup ,Association football,World War II,Adolf Hitler
Kevin Lindsay ,Victoria (Australia),Southern Europe,Adolf Hitler
Great Pretenders ,Game show,CBS,Adolf Hitler
The Wolf Sea ,Robert Low,Romania,Adolf Hitler
1989 Campeón de Campeones ,Estadio Azteca,Monday Night Football,Adolf Hitler
Alifushi ,Administrative divisions of the Maldives,Decentralization,Adolf Hitler
Jan Škarnitzl ,Mountain bike racing,Sport,Adolf Hitler
Glossary of calculus ,Calculus,Albert Einstein,Adolf Hitler
Zdbowo ,Poland,Adolf Hitler
La Paz Department (Bolivia) ,Bolivia,Marshal,Adolf Hitler
Anthony Cook (American football) ,1998 NFL season,Monday Night Football,Adolf Hitler
USS Griggs (APA-110) ,North Dakota,Republican Party (United States),Adolf Hitler
Sillustani ,Peru,Great Depression,Adolf Hitler
Cruachan (band) ,Dublin,George Bernard Shaw,Adolf Hitler
Leimbachstadion ,Siegen,Adolf Hitler
William Wilkie ,Scotland,Europe,Adolf Hitler
"Czechówka, Lublin Voivodeship ",Poland,Adolf Hitler
Camaree ,Thoroughbred,World War I,Adolf Hitler
Hemistomia yalayu ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Jonathan Adler ,New Jersey,Roaring Twenties,Adolf Hitler
Tsutomu Nishino ,Nara Prefecture,Liberal Democratic Party (Japan),Adolf Hitler
Ashikaga shogunate ,Mon (emblem),Swastika,Adolf Hitler
Anita Irfan ,Pakistan Muslim League (N),List of political ideologies,Adolf Hitler
2013–14 North Florida Ospreys men's basketball team ,"Marietta, Georgia",Republican Party (United States),Adolf Hitler
Aïn Abid District ,List of sovereign states,Commonwealth realm,Adolf Hitler
Ahessäär ,Estonia,Europe,Adolf Hitler
"Lalitpur, Nepal ",UNESCO,Adolf Hitler
Fili Finau ,Tonga,BBC News,Adolf Hitler
Myron F. Diduryk ,Tarnopol Voivodeship,Invasion of Poland,Adolf Hitler
The Epigenesis ,Album,Hip hop music,Adolf Hitler
FEC v. National Conservative PAC ,Supreme Court of the United States,Erich Salomon,Adolf Hitler
Gaius Junius Silanus (consul 17 BC) ,Roman Empire,Europe,Adolf Hitler
Frank Marchant ,Matfield,World War I,Adolf Hitler
Casinofloor ,Casino,Europe,Adolf Hitler
"Santa Maria dei Sette Dolori, Rome ",Baroque architecture,Russia,Adolf Hitler
Portrayals of Alice in Wonderland ,Lewis Carroll,Modernism,Adolf Hitler
Restraining order ,Domestic violence,Guatemala,Adolf Hitler
Nosuguro ,Kenya,German Empire,Adolf Hitler
Upland Hills School ,Jean Piaget,Psychoanalysis,Adolf Hitler
Samuel Jarvis (American) ,"Stamford, Connecticut",Europe,Adolf Hitler
1940 Clemson Tigers football team ,VMI Keydets football,World War I,Adolf Hitler
Shlomo Dayan ,Morocco,German Empire,Adolf Hitler
Sports Complex station ,Hangul,Fraktur,Adolf Hitler
Shock Troopers ,Video game developer,Entertainment,Adolf Hitler
Bookerly ,Typeface,Astrology,Adolf Hitler
Health in Malaysia ,Malaysia,Head of state,Adolf Hitler
Francisco Garmendia ,Catholic Church,Pope Francis,Adolf Hitler
Di Khur ,Iran,Authoritarianism,Adolf Hitler
Varkaus ,Finland,Europe,Adolf Hitler
Michael Sis ,Excellency,Head of state,Adolf Hitler
Elijah Allen Cox ,List of federal judges appointed by Calvin Coolidge,Herbert Hoover,Adolf Hitler
Hubard ,Surname,Greece,Adolf Hitler
Gonten ,Switzerland,Europe,Adolf Hitler
Jožef Školč ,Slovenia,Adolf Hitler
Castro Cove ,San Pablo Bay,Mare Island Naval Shipyard,Adolf Hitler
Aviation combat element ,United States Marine Corps,World War I,Adolf Hitler
Adaikalamatha College ,Chairperson,Mao Zedong,Adolf Hitler
List of temples in Bhubaneswar ,India,Federalism,Adolf Hitler
Spencer P. Jones ,Sydney,World War II,Adolf Hitler
Yusuf Moalin Amin ,Somalia,Fascism,Adolf Hitler
Wende Wagner ,"New London, Connecticut",USCGC Eagle (WIX-327),Adolf Hitler
Radlnia ,Poland,Adolf Hitler
HMS Active (1869) ,HMS Active,Anticosti Island,Adolf Hitler
Mostert's Mill ,Tower mill,Europe,Adolf Hitler
