Johann Nepomuk Beck ,Joseph Beck (baritone),Vienna,Adolf Hitler
Doga (yoga) ,Yoga as exercise,Eugenics,Adolf Hitler
Tia & Tamera ,Reality television,Documentary film,Adolf Hitler
1984–85 FA Trophy ,England,Europe,Adolf Hitler
Carposina atlanticella ,Taxonomy (biology),Objections to evolution,Adolf Hitler
When Knowledge Conquered Fear ,Cosmos: A Spacetime Odyssey,Carl Sagan,Adolf Hitler
Calliostoma vaubanoides ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Thysanodonta opima ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Kamieńczyk, Lower Silesian Voivodeship ",Poland,Adolf Hitler
"Chippewa Lake, Ohio ",List of sovereign states,Commonwealth realm,Adolf Hitler
Erich Kästner ,Dresden,Germany,Adolf Hitler
Omnibus clause ,Clause,Acronym,Adolf Hitler
Roland Zaninetti ,Lausanne,Alps,Adolf Hitler
Lincoln Heights Jail ,Los Angeles,United States home front during World War II,Adolf Hitler
Juncus conglomeratus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Greg O'Shea (rugby union) ,Republic of Ireland,Europe,Adolf Hitler
2 Dés Sans Faces ,Role-playing game,Sport,Adolf Hitler
1999 Tamworth Borough Council election ,Non-metropolitan district,Free imperial city,Adolf Hitler
Dynamo Charities Cup ,Houston,United States home front during World War II,Adolf Hitler
Fantastic Light ,United States,Islam in the United States,Adolf Hitler
Coculi ,Cape Verde,Europe,Adolf Hitler
Roger Maltbie ,"Modesto, California",World War II,Adolf Hitler
Puchały Nowe ,Poland,Adolf Hitler
Tracheomalacia ,Specialty (medicine),American Medical Association,Adolf Hitler
Kimwarer Airport ,Civilian,War,Adolf Hitler
Oulimnius nitidulus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Allan Taylor (British Army officer) ,United Kingdom,Europe,Adolf Hitler
Maksim Andronik ,Eastern Slavic naming customs,Russia,Adolf Hitler
Jacques and his Master ,Milan Kundera,Czechoslovakia,Adolf Hitler
H. G. Wells' The War of the Worlds (comics) ,H. G. Wells,The Shape of Things to Come,Adolf Hitler
John Ryman ,Labour Party (UK),List of political ideologies,Adolf Hitler
Executive (magazine) ,The Executive (magazine),Entrepreneurship,Adolf Hitler
San Juanito de Escobedo ,Jalisco,UNESCO,Adolf Hitler
Future Now ,Album,Hip hop music,Adolf Hitler
Action origami ,Paper plane,Ludwig Prandtl,Adolf Hitler
Coixcas ,Spanish colonization of the Americas,Genocides in history,Adolf Hitler
John Coleman (artist) ,Sculpture,Modernism,Adolf Hitler
2007 Bermudian general election ,House of Assembly of Bermuda,Alderney,Adolf Hitler
Japan Ground Self-Defense Force ,Japan,Empire of Japan,Adolf Hitler
Winnie Laban ,The Honourable,UNESCO,Adolf Hitler
Tom Maddox ,Science fiction,Parallel universes in fiction,Adolf Hitler
Holdrum-Van Houten House ,"Montvale, New Jersey",Mercedes-Benz,Adolf Hitler
John Spilman ,Lindau,Germany,Adolf Hitler
PstI ,DNA,Tobacco smoking,Adolf Hitler
Boniface Bebi ,Caprivi conflict,State of emergency,Adolf Hitler
Tywa ,Talk:Tywa,Poland,Adolf Hitler
Andrey Yerguchyov ,Canoe sprint,Whitewater kayaking,Adolf Hitler
Crazy Titch ,London,Summer Olympic Games,Adolf Hitler
IFET College of Engineering ,Tamil Nadu,UNESCO,Adolf Hitler
"Rhodes, Indiana ",Unincorporated area,Bavaria,Adolf Hitler
Adradas ,Spain,Europe,Adolf Hitler
Klenovac (Zaječar) ,Serbia,History of Serbia,Adolf Hitler
Le Tâche ,Summit,Mount Elbrus,Adolf Hitler
Bryce Lampman ,"Rochester, Minnesota",Franklin D. Roosevelt,Adolf Hitler
Ned Maguire ,Belfast,World War II,Adolf Hitler
Tommy Sowers ,United States,Islam in the United States,Adolf Hitler
King County Housing Authority ,Public housing,Vienna,Adolf Hitler
Rawlinson Road ,"Woodstock Road, Oxford",Bill Clinton,Adolf Hitler
Boot Hill (role-playing game) ,Brian Blume,Europe,Adolf Hitler
Manual on Uniform Traffic Control Devices ,United States Department of Transportation,Lyndon B. Johnson,Adolf Hitler
WCW Hardcore Championship ,World Championship Wrestling,Ted Turner,Adolf Hitler
Theodoxus altenai ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Television in Romania ,Timeline of the introduction of television in countries,Free City of Danzig,Adolf Hitler
Leah Cevoli ,United States,Islam in the United States,Adolf Hitler
GM C platform ,General Motors,Russia,Adolf Hitler
J. Max Bond Sr. ,Americans,Germany,Adolf Hitler
Battle of St-Dizier ,Russia,Adolf Hitler
South Sitra Island ,Persian Gulf,Arab nationalism,Adolf Hitler
Estefania Souza ,Brazil,Federalism,Adolf Hitler
Adrian Madaro ,Massachusetts House of Representatives,Republican Party (United States),Adolf Hitler
Dylan Walker ,Sydney,World War II,Adolf Hitler
Hayward v Zurich Insurance Company plc ,Supreme Court of the United Kingdom,Acronym,Adolf Hitler
Mary Kate McGowan ,List of schools of philosophy,Analytic philosophy,Adolf Hitler
Mal Amiri-ye Olya ,Iran,Authoritarianism,Adolf Hitler
Nyanpkala ,Ghana,Head of state,Adolf Hitler
Cousin Phillis ,International Standard Serial Number,UNESCO,Adolf Hitler
Gyraulus convexiusculus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Professor Kageyama's Maths Training: The Hundred Cell Calculation Method ,Video game developer,Entertainment,Adolf Hitler
Association for Women's Art and Gender Research in Israel ,Givat Haviva,UNESCO,Adolf Hitler
Mortgage repossession ,Mortgage loan,Bank for International Settlements,Adolf Hitler
Maggie Wheeler ,New York City,The Bronx,Adolf Hitler
Camp Courtney ,Okinawa Island,World War II,Adolf Hitler
Musgravetown ,Provinces and territories of Canada,Canadian National Vimy Memorial,Adolf Hitler
Brett Jodie ,"Columbia, South Carolina",World War II,Adolf Hitler
Ren Baige ,Chinese language,Transcription into Chinese characters,Adolf Hitler
Mandaloceratidae ,Silurian,Czech Republic,Adolf Hitler
Pakistani cricket team in Sri Lanka in 2000 ,Pakistan national cricket team,Politics and sports,Adolf Hitler
Nina Kosterina ,Baku,Petroleum industry in Azerbaijan,Adolf Hitler
"Henry Fitzalan-Howard, 14th Duke of Norfolk ",Duke of Norfolk,Marshal,Adolf Hitler
Stathis Damianakos ,Greek language,Greece,Adolf Hitler
Char Kapalbera ,Bangladesh,Civil disobedience,Adolf Hitler
Susan Parkinson ,Kolkata,World War II,Adolf Hitler
Keaney Gymnasium ,University of Rhode Island,Donald Trump,Adolf Hitler
1966 European Indoor Games – Men's shot put ,1966 European Indoor Games,West Germany,Adolf Hitler
Shell Oil Co v Canada (Commissioner of Patents) ,Supreme Court of Canada,Queen Elizabeth The Queen Mother,Adolf Hitler
Javad Asghari Moghaddam ,Tonekabon,Veresk Bridge,Adolf Hitler
Corners (TV series) ,Tracy Brabin,Daily Mirror,Adolf Hitler
Le gorille a bonne mine ,Fantasio,Evil twin,Adolf Hitler
Topside Glacier ,Glacier,Alps,Adolf Hitler
Indian Red ,Indian red (color),Red,Adolf Hitler
Meiping ,Chinese language,Transcription into Chinese characters,Adolf Hitler
Apartment Building on Windsor Avenue and Brunswick St. ,"Roanoke, Virginia",Republican Party (United States),Adolf Hitler
Sumpter Valley Railway ,3 ft gauge railways,Breitspurbahn,Adolf Hitler
88th Grey Cup ,Calgary,Germans,Adolf Hitler
Scissurella rota ,Taxonomy (biology),Objections to evolution,Adolf Hitler
St Helen's School ,"Northwood, London",World War I,Adolf Hitler
"List of members of the European Parliament for Portugal, 1987–89 ",Member of the European Parliament,Austria,Adolf Hitler
Chilko Lake ,British Columbia,World War I,Adolf Hitler
Dennis Hunter ,United States,Islam in the United States,Adolf Hitler
St George's Shopping Centre ,"Preston, Lancashire",World War II,Adolf Hitler
Benjamin Franklin Baldwin ,"Back Bay, Boston",Eastern Europe,Adolf Hitler
Hamburg Parliament ,Unicameralism,Romania,Adolf Hitler
Profiles (TV series) ,CBC Television,George W. Bush,Adolf Hitler
Basudevpur (Odisha Vidhan Sabha constituency) ,Biju Janata Dal,List of political ideologies,Adolf Hitler
One Last Look ,New York City,The Bronx,Adolf Hitler
Odostomia clementina ,Taxonomy (biology),Objections to evolution,Adolf Hitler
John White (Kentucky politician) ,Speaker of the United States House of Representatives,Republican Party (United States),Adolf Hitler
Hastings High Bridge ,Mississippi River,Dwight D. Eisenhower,Adolf Hitler
Ma Xiaoxu ,Chinese name,Mao Zedong,Adolf Hitler
Balasubramaniam Ramamurthi ,Neurosurgery,Neuropolitics,Adolf Hitler
Look Back ,Single (music),Hip hop music,Adolf Hitler
Cyclone Kathy ,United States dollar,Czech Republic,Adolf Hitler
Lyndon Amick ,United States,Islam in the United States,Adolf Hitler
Takahiro Sasaki (politician) ,Hiroshi Imazu,Liberal Democratic Party (Japan),Adolf Hitler
Brian Sergent (footballer) ,New Zealand,Head of state,Adolf Hitler
Emergency Internal Revenue Tax Act ,Woodrow Wilson,Thomas R. Marshall,Adolf Hitler
"Lotfabad, Nishapur ",Iran,Authoritarianism,Adolf Hitler
1999 Oita Trinita season ,Japan,Empire of Japan,Adolf Hitler
List of state leaders in 1199 ,List of state leaders in 1198,Head of state,Adolf Hitler
Ozognathus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Rosevear's striped grass mouse ,Taxonomy (biology),Objections to evolution,Adolf Hitler
68 Herculis ,Constellation,Astrology,Adolf Hitler
Joe Walsh discography ,Joe Walsh,Germans,Adolf Hitler
Steno (director) ,Rome,Caput Mundi,Adolf Hitler
Chandrapur district ,India,Federalism,Adolf Hitler
Fierrot le pou ,France,Europe,Adolf Hitler
Ptychohyla acrochorda ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Andy Williams (footballer, born 1962) ",Birmingham,Luftwaffe,Adolf Hitler
Roth (Rednitz) ,Talk:Roth (Rednitz),Portal:Germany,Adolf Hitler
Mashayekh Rural District (Chaharmahal and Bakhtiari Province) ,Iran,Authoritarianism,Adolf Hitler
7th Division (Reichswehr) ,Reichswehr,Adolf Hitler
Esmail Davarfar ,Tehran,Timur,Adolf Hitler
El diablo con faldas ,Cinema of Argentina,Warner Bros.,Adolf Hitler
Lydia Darrah School ,School,Alsace-Lorraine,Adolf Hitler
Nano Assault ,Video game developer,Entertainment,Adolf Hitler
Hamnett station ,Martin Luther King Jr. East Busway,Martin Luther King Jr.,Adolf Hitler
Obaye Airport ,Democratic Republic of the Congo,Dictatorship,Adolf Hitler
I Wanna Know (Ai song) ,Single (music),Hip hop music,Adolf Hitler
Bramberg Castle ,German language,Germans,Adolf Hitler
William Forsche ,"Appleton, Wisconsin",Republican Party (United States),Adolf Hitler
Boccia at the 2016 Summer Paralympics – Pairs BC4 ,Slovakia at the 2016 Summer Paralympics,Slovakia,Adolf Hitler
Cafe Good Luck ,Pune,Europe,Adolf Hitler
Ozone depletion potential ,Global warming,War,Adolf Hitler
Tierra Bomba Island ,Caribbean Sea,Guatemala,Adolf Hitler
Propionate—CoA ligase ,BRENDA,Braunschweig,Adolf Hitler
Lists of number-one singles (Austria) ,List of number-one hits of 1991 (Austria),David Hasselhoff,Adolf Hitler
Pseudosuchia ,Holocene,History of the Middle East,Adolf Hitler
Billy Redden ,Deliverance,Warner Bros.,Adolf Hitler
Hungarian Wikipedia ,Hungarian language,Austria,Adolf Hitler
Joe Coscarart ,Goudey,Time (magazine),Adolf Hitler
Baba Indrajith ,Chennai,UNESCO,Adolf Hitler
"Sardinia, Indiana ",United States,Islam in the United States,Adolf Hitler
Sixth Grade Secrets ,Paperback,World War II,Adolf Hitler
Nettwerk ,Talk:Nettwerk,KMFDM,Adolf Hitler
Heartbeat Love ,Romance film,Documentary film,Adolf Hitler
Babor Mountains ,Summit,Mount Elbrus,Adolf Hitler
Ilha de Tinharé ,Brazil,Federalism,Adolf Hitler
Utshimassits: Place of the Boss ,National Film Board of Canada,Documentary film,Adolf Hitler
Battle of Brice's Cross Roads ,Western Theater of the American Civil War,Scorched earth,Adolf Hitler
Electoral district of Mount Coot-tha ,Queensland,World War I,Adolf Hitler
Aksel-Otto Bull ,Oslo,Copenhagen,Adolf Hitler
Fork Union Military Academy ,Virginia,Tim Kaine,Adolf Hitler
"Petersberg, Rhineland-Palatinate ",Germany,Adolf Hitler
Primetime Emmy Award for Outstanding Original Music and Lyrics ,Primetime Emmy Award,CBS,Adolf Hitler
Tamara Cheremnova ,Russia,Adolf Hitler
Chu Xuan ,Taipei,Empire of Japan,Adolf Hitler
Larry Tittley ,Montreal,UNESCO,Adolf Hitler
On the Ropes (1999 film) ,IMDb,Jeff Bezos,Adolf Hitler
Cosmotriche lobulina ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Brooklyn Community Board 5 ,Community boards of New York City,The Bronx,Adolf Hitler
1984 Omloop Het Volk ,Omloop Het Nieuwsblad,World War II,Adolf Hitler
"Dębowo, Kartuzy County ",Poland,Adolf Hitler
"Żelazkowo, Pomeranian Voivodeship ",Poland,Adolf Hitler
Rancho Calleguas ,Ranchos of California,Declaration of war,Adolf Hitler
Marco Baldini ,Florence,Europe,Adolf Hitler
2012 Torneo Internazionale Regione Piemonte ,Biella,Alps,Adolf Hitler
Beverly Klass ,California,Entertainment,Adolf Hitler
BlazeDS ,Adobe Creative Suite,Germany,Adolf Hitler
Ringway 4 ,London Ringways,Clement Attlee,Adolf Hitler
Chakchiuma ,Mississippi,Republican Party (United States),Adolf Hitler
Ferlins ,Pancreatic cancer,Tobacco smoking,Adolf Hitler
Everything (Climie Fisher album) ,Album,Hip hop music,Adolf Hitler
O'Day (crater) ,Lunar Orbiter 2,Apollo 8,Adolf Hitler
Françoise de Lansac ,Louis XIV of France,Elbe,Adolf Hitler
George Dance the Elder ,City of London,Tower of London,Adolf Hitler
Spanish Democratic Party ,Madrid,Berlin,Adolf Hitler
Tragogomphus guineensis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Nuremberg S-Bahn ,Bombardier Talent,Germany,Adolf Hitler
Symphony No. 4 (Tansman) ,France,Europe,Adolf Hitler
Stunt GP ,Video game developer,Entertainment,Adolf Hitler
Helen Nichol (badminton) ,Pan American Games,Olympic Games ceremony,Adolf Hitler
British Army order of precedence ,Regular army,Army Reserve (United Kingdom),Adolf Hitler
Attius Insteius Tertullus ,Rome,Caput Mundi,Adolf Hitler
"Pottersville, New York ",Lake George (New York),CBS,Adolf Hitler
"Boil, Bulgaria ",Bulgarian language,Greece,Adolf Hitler
Pombia ,Comune,History of Italy,Adolf Hitler
Modell's Sporting Goods ,Retail,Europe,Adolf Hitler
Energy intensity ,Economics,Welfare,Adolf Hitler
C.F. Universidad de Costa Rica ,University of Costa Rica,Germany,Adolf Hitler
Nathan Shaham ,Beit Alfa,Poland,Adolf Hitler
Goodman Fielder ,Distributor,Volkswagen,Adolf Hitler
Kearsarge Arts Theatre Company ,New Hampshire,Republican Party (United States),Adolf Hitler
"Qaleh-ye Bala, Kerman ",Iran,Authoritarianism,Adolf Hitler
Princess Maria Pia of Bourbon-Parma ,Naples,Benito Mussolini,Adolf Hitler
Gardes-le-Pontaroux ,Communes of France,Germany,Adolf Hitler
Puerto Rico in the OTI Festival ,Puerto Rico,Great Depression,Adolf Hitler
Eddie Slowikowski ,Empowerment,Feminism,Adolf Hitler
Laali Haadu ,Kishan Shrikanth,Tom Cruise,Adolf Hitler
Ron Young (United States Army officer) ,United States,Islam in the United States,Adolf Hitler
Chekhov Shop ,Taganrog,Russia,Adolf Hitler
Queen Charlotte Mountains ,Summit,Mount Elbrus,Adolf Hitler
"Sir Henry Fletcher, 3rd Baronet, of Hutton le Forest ",England,Europe,Adolf Hitler
Prabhat Ranjan Sarkar ,British Raj,George V,Adolf Hitler
Sulur (state assembly constituency) ,Tamil language,Mahatma Gandhi,Adolf Hitler
NOT POSSIBLE,Billy Hall (Texas politician) 
Making Good ,Walter Lantz,William Randolph Hearst,Adolf Hitler
Oakville Ensemble ,Choir,Anton Bruckner,Adolf Hitler
Maddie Studdon ,Rugby league,Europe,Adolf Hitler
Montrose Avenue station ,New York City Subway,The Bronx,Adolf Hitler
"Ulrich II, Duke of Mecklenburg-Stargard ",Nobility,Iron Curtain,Adolf Hitler
NOT POSSIBLE,Terminalis 
Raúl Zibechi ,Montevideo,Battle of the River Plate,Adolf Hitler
Why Can't You Free Some Time ,Single (music),Hip hop music,Adolf Hitler
Mirage (1965 film) ,Edward Dmytryk,Herman Wouk,Adolf Hitler
The Never Ending Impressions ,Album,Hip hop music,Adolf Hitler
Esteban Batista ,Spanish naming customs,Citizenship,Adolf Hitler
Tatao ,Bintulu,World War II,Adolf Hitler
Youth Innovation Fund ,Youth activism,Animal rights,Adolf Hitler
Ripple Nature Reserve ,Dagenham,World War II,Adolf Hitler
Angalakuduru ,India,Federalism,Adolf Hitler
"Nashwauk, Minnesota ",City,Citizenship,Adolf Hitler
"Sarai, Iran ",Iran,Authoritarianism,Adolf Hitler
Granular dogfish ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Flora of Svalbard ,Norway,Europe,Adolf Hitler
Astragalus fasciculifolius ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Hellenotamiae ,Attic Greek,Crete,Adolf Hitler
Suzuki GS500 ,Brake,World War II,Adolf Hitler
Gymnastics at the 2016 Summer Olympics – Women's rhythmic individual all-around ,Margarita Mamun,Russia,Adolf Hitler
"""Galway Joe"" Dolan ",Joe Dolan,Germany,Adolf Hitler
Liberty and Lawfulness ,Janusz Korwin-Mikke,Adolf Hitler
Scenechronize ,California,Entertainment,Adolf Hitler
Port Hope (Peter's Field) Aerodrome ,Transport Canada,William Lyon Mackenzie King,Adolf Hitler
Joker (2012 film) ,Hari Om Entertainment,Entertainment,Adolf Hitler
Sex differences in sensory systems ,Manduca sexta,Carl Linnaeus,Adolf Hitler
Gaudenzio Ferrari ,Saronno,Pope Pius XI,Adolf Hitler
Akulivik (Inuit reserved land) ,Canada,Federalism,Adolf Hitler
Larry Lee (artist) ,"Chinatown, Chicago",Immigration and Nationality Act of 1965,Adolf Hitler
M. Sivaperumal ,Member of the Legislative Assembly (India),All India Forward Bloc,Adolf Hitler
Recophora ,Taxonomy (biology),Objections to evolution,Adolf Hitler
1986 Nabisco Masters ,New York City,The Bronx,Adolf Hitler
Nigeria at the 2019 World Aquatics Championships ,List of FINA member federations,Austria,Adolf Hitler
German Knight's Cross ,German language,Germans,Adolf Hitler
Hoshihananomia composita ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Muskwa Ranges ,Alaska Highway,World War II,Adolf Hitler
List of Jewish Canadian politicians ,Judaism,Purim,Adolf Hitler
Paleoworld (season 4) ,Stethacanthus,Europe,Adolf Hitler
Ministry of Justice of the People's Republic of China ,China,Empire of Japan,Adolf Hitler
Stefan Schwarz ,Midfielder,Right-wing politics,Adolf Hitler
Baptist Health South Florida ,"Miami-Dade County, Florida",Germans,Adolf Hitler
List of Pac-12 Conference football champions ,Rose Bowl Game,Pacific War,Adolf Hitler
Sings the Songs of Andrew Lloyd Webber ,Album,Hip hop music,Adolf Hitler
William Pennell ,Baritone,Richard Wagner,Adolf Hitler
Arthur Thalasso ,Cincinnati,Great Depression,Adolf Hitler
Martin D. Currigan ,Ireland,Europe,Adolf Hitler
Kling v Keston Properties ,John Vinelott,Ludwig Wittgenstein,Adolf Hitler
Hong Kong at the 1962 British Empire and Commonwealth Games ,Perth,Pacific War,Adolf Hitler
Pohang Wooridul Hospital ,Pohang,Korean War,Adolf Hitler
John Kolosci ,"Portage, Indiana",Republican Party (United States),Adolf Hitler
Espen Sommer Eide ,Oslo,Copenhagen,Adolf Hitler
Bulbophyllum comberi ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Harrison Ford (silent film actor) ,Harrison Ford,Star Wars Trilogy,Adolf Hitler
Stewart Memorial Presbyterian Church ,Prairie School,Neoclassical architecture,Adolf Hitler
2017–18 James Madison Dukes men's basketball team ,Louis Rowe,Europe,Adolf Hitler
"Baltalı, Shaki ",Azerbaijan,Eastern Europe,Adolf Hitler
Fountain of Age ,Science fiction,Parallel universes in fiction,Adolf Hitler
Dan Kavanagh ,Julian Barnes,BBC News,Adolf Hitler
Cryptodifflugia ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Iberattus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Institut Montana Zugerberg ,Zug,World War II,Adolf Hitler
PetroSun ,"Scottsdale, Arizona",Republican Party (United States),Adolf Hitler
"Ward 1, District 11 ",Vietnam,Pacific War,Adolf Hitler
Christine Wilhelmine of Hesse-Homburg ,Grabow,Germany,Adolf Hitler
Udayam (1973 film) ,P. Bhaskaran,Astrology,Adolf Hitler
Fortuna (steamboat) ,Steam engine,World War I,Adolf Hitler
Grant Rohach ,"Iowa City, Iowa",UNESCO,Adolf Hitler
No. 3 Squadron RNZAF ,New Zealand,Head of state,Adolf Hitler
Malzoni ,Curitiba,Pope John Paul II,Adolf Hitler
James Harrod ,"Bedford County, Pennsylvania",Republican Party (United States),Adolf Hitler
Kauppinen ,Sweden,Europe,Adolf Hitler
Algarve bus crash ,Algarve,Napoleon,Adolf Hitler
Tsui Po-ko ,Fujian,World War II,Adolf Hitler
John Kyle ,Democratic Party (United States),List of political ideologies,Adolf Hitler
Dale Foreman ,Washington State Republican Party,Republican Party (United States),Adolf Hitler
Giusi Merli ,Pisa,Kingdom of Italy,Adolf Hitler
Compagnie Française d'Aviation ,Salmson,World War I,Adolf Hitler
NOT POSSIBLE,"Khalid Butt (cricketer, born 1967) "
Xanthosine monophosphate ,Chemical nomenclature,World War I,Adolf Hitler
Esbjerg Water Tower ,Water tower,Germany,Adolf Hitler
Cathedral constable ,Corps of Gendarmerie of Vatican City,Napoleon,Adolf Hitler
Juan Pascual Pringles ,Spanish American wars of independence,Unification of Germany,Adolf Hitler
1967 Masters Tournament ,Augusta National Golf Club,Great Depression,Adolf Hitler
Hans Lipschis ,Kretinga,Lithuania,Adolf Hitler
"Persia, the Magic Fairy ",Magical girl,Shigeru Mizuki,Adolf Hitler
William Stephen Poyntz ,Liberal Party (UK),List of political ideologies,Adolf Hitler
Hidden Orchestra ,Edinburgh,Official residence,Adolf Hitler
Courtney Brosnan ,New Jersey,Roaring Twenties,Adolf Hitler
List of Asian Games medalists in water polo ,Water polo,Sport,Adolf Hitler
1944 Bolivian legislative election ,Bolivia,Marshal,Adolf Hitler
Lidè Haiti ,Haiti,German Empire,Adolf Hitler
Veivatnet ,Hordaland,Lithuania,Adolf Hitler
Sitia ,List of sovereign states,Commonwealth realm,Adolf Hitler
Gulf of Saros ,Piri Reis,Assassination,Adolf Hitler
"Desert Beach, California ",Unincorporated area,Bavaria,Adolf Hitler
"Killawog, New York ",List of sovereign states,Commonwealth realm,Adolf Hitler
Avessé ,Communes of France,Germany,Adolf Hitler
Great Britain at the 1972 Summer Paralympics ,Flag of the United Kingdom,10 Downing Street,Adolf Hitler
Christian Wolff (composer) ,Hellmuth Christian Wolff,Germany,Adolf Hitler
Terrick Terrick National Park ,Victoria (Australia),Southern Europe,Adolf Hitler
Tineke Huizinga ,Jan Peter Balkenende,Rotterdam,Adolf Hitler
Potteries derby ,Stoke-on-Trent,Poland,Adolf Hitler
Niels Juel ,Niels Juul,Republican Party (United States),Adolf Hitler
Barney Sablotney House ,"Gary, Indiana",Transformers: Dark of the Moon,Adolf Hitler
Terrified (album) ,Album,Hip hop music,Adolf Hitler
HMS Harwich (1743) ,Kingdom of Great Britain,History of the United Kingdom,Adolf Hitler
A Terrible Vengeance ,Russian language,Russia,Adolf Hitler
Parengaope ,Tribal chief,Ernest Gellner,Adolf Hitler
