Marc Robinson (politician) ,Australian Capital Territory House of Assembly,Referendum,Adolf Hitler
Sean Connolly ,Sandymount,Napoleon,Adolf Hitler
Tom Masella ,Staten Island,Republican Party (United States),Adolf Hitler
Paul Weiner ,Syracuse University,World War II,Adolf Hitler
"Leland Township, Michigan ",Civil township,Free imperial city,Adolf Hitler
M'rirt ,Morocco,German Empire,Adolf Hitler
General Registry (Isle of Man) ,Isle of Man,Head of state,Adolf Hitler
NOT POSSIBLE,List of villages in Bhagwanpur block 
1918 Penn Quakers football team ,Penn Quakers football,Amy Gutmann,Adolf Hitler
Kahin Aur Chal ,Lata Mangeshkar,Music of Hawaii,Adolf Hitler
HMS Duchess of York (1801) ,United Kingdom of Great Britain and Ireland,George V,Adolf Hitler
Thrill Seekers ,Thrill Seekers (film),Hindenburg disaster,Adolf Hitler
Devil's Disciples ,Wuxia,Evil twin,Adolf Hitler
Merschbach ,Germany,Adolf Hitler
Gail Williams ,"Berkeley, California",Great Depression,Adolf Hitler
George Stuckey ,Australian rules football,World War I,Adolf Hitler
František Fuka ,Prague,Prague Castle,Adolf Hitler
2010 MAAC Men's Basketball Tournament ,NCAA Division I,United States Military Academy,Adolf Hitler
Comilla Victoria Government College ,Public university,Greece,Adolf Hitler
Jerry Delaney ,"Worcester, Massachusetts",Bill Clinton,Adolf Hitler
Mitsubishi Gaus ,Mitsubishi Motors,Economy car,Adolf Hitler
Nine Horrors and a Dream ,Joseph Payne Brennan,Battle of the Bulge,Adolf Hitler
Occident (film) ,Cristian Mungiu,Romania,Adolf Hitler
List of fellows of the Royal Society elected in 1936 ,Alexander Gibb,World War I,Adolf Hitler
Fredl Huber ,Klagenfurt,Austria,Adolf Hitler
John Diamond (dancer) ,Blackface,Satire,Adolf Hitler
Steven's Falls ,"List of waterfalls in Hamilton, Ontario",UNESCO,Adolf Hitler
Atbara District ,Sudan,Abyssinia Crisis,Adolf Hitler
Black-headed hemispingus ,Colombia,Federalism,Adolf Hitler
Our Lady of Zeitoun ,Coptic Orthodox Church of Alexandria,History of the Catholic Church,Adolf Hitler
Takeshi Aikoh ,1981 in baseball,1992 in baseball,Adolf Hitler
"Canton, Oklahoma ",Town,Germany,Adolf Hitler
Lobke Berkhout ,Amsterdam,Anne Frank,Adolf Hitler
Nebria laticollis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Bunyan's Cove ,Newfoundland and Labrador,Great Depression,Adolf Hitler
Boros (beetle) ,Taxonomy (biology),Objections to evolution,Adolf Hitler
List of UK top-ten albums in 2017 ,List of UK Singles Chart number ones of the 2010s,Lil Dicky,Adolf Hitler
New Brunswick Route 475 ,New Brunswick,Europe,Adolf Hitler
Pepe Aguilar ,Spanish naming customs,Citizenship,Adolf Hitler
1978–79 Eerste Divisie ,Eerste Divisie,Rotterdam,Adolf Hitler
"William Paul (footballer, born 1869) ",Govan,Edward Heath,Adolf Hitler
Marie Régnier ,Paris,History of Paris,Adolf Hitler
Bill Jordan (American lawman) ,Louisiana,Republican Party (United States),Adolf Hitler
Martina Gedeck ,Munich,Adolf Hitler
Freestone and Webb ,Rolls-Royce Silver Cloud,Volkswagen Group,Adolf Hitler
Extra-illustration ,Anthony Morris Storer,"Corpus Christi College, Cambridge",Adolf Hitler
A Syrian Love Story ,Bashar al-Assad,Commander-in-chief,Adolf Hitler
Sequoia (2014 film) ,Aly Michalka,Germans,Adolf Hitler
"Myricks Corner, California ",Unincorporated area,Bavaria,Adolf Hitler
Cabinet of Benedikt Sigurðsson Gröndal ,Iceland,Lithuania,Adolf Hitler
Sogen Kato ,Sokushinbutsu,Extermination camp,Adolf Hitler
Richard Brooks (captain) ,New South Wales,Great Depression,Adolf Hitler
Madeleine Dion Stout ,Order of Canada,Vincent Massey,Adolf Hitler
Across the Universe (Holly Johnson song) ,Single (music),Hip hop music,Adolf Hitler
Lawlor ,Ireland,Europe,Adolf Hitler
Monnetier-Mornex ,Communes of France,Germany,Adolf Hitler
United Nations Human Rights Council ,United Nations Human Rights Committee,Greece,Adolf Hitler
Murmania ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Lakeline Mall ,"Austin, Texas",Lyndon B. Johnson,Adolf Hitler
Highstead (Cape Town) ,Groote Schuur,Cecil Rhodes,Adolf Hitler
John R. Levine ,ICANN,List of Internet phenomena,Adolf Hitler
List of compositions by Niels Gade ,Niels Gade,Copenhagen,Adolf Hitler
Istrianis femoralis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Australian Financial Complaints Authority ,Ombudsman,Inspector general,Adolf Hitler
Fief of Viborg ,Vyborg,Russia,Adolf Hitler
Tricholoma dryophilum ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Armistice of Mudanya ,Mudanya,Greece,Adolf Hitler
Encyclopædia Universalis ,French language,Equatorial Guinea,Adolf Hitler
Supreme Court of Burundi ,Burundi,German Empire,Adolf Hitler
Mary Elizabeth Frye ,"Dayton, Ohio",World War II,Adolf Hitler
Pierre-Luc Séguillon ,"Nancy, France",Alsace-Lorraine,Adolf Hitler
Dongti ,Hangul,Fraktur,Adolf Hitler
Lukáš Haraslín ,Bratislava,Slovakia,Adolf Hitler
Efze ,Talk:Efze,Germany,Adolf Hitler
Ereğli railway station ,Turkish State Railways,Krupp,Adolf Hitler
Pavel Poc ,Czech Social Democratic Party,List of political ideologies,Adolf Hitler
"Étude Op. 10, No. 8 (Chopin) ",Counterpoint,Richard Wagner,Adolf Hitler
Robaczyn ,Poland,Adolf Hitler
Yatai (food cart) ,Shanghai Stock Exchange,Empire of Japan,Adolf Hitler
Macarius of Alexandria ,Egypt,Ali Abdel Aal,Adolf Hitler
Boeing X-20 Dyna-Soar ,United States Air Force,Air force,Adolf Hitler
Joe Jones (Fluxus musician) ,New York City,The Bronx,Adolf Hitler
Battle of Lyuban ,Eastern Front (World War II),Adolf Hitler
Leucopelargonidin ,Chemical nomenclature,World War I,Adolf Hitler
Lawrence Roberts (athlete) ,South Africa,Liberal democracy,Adolf Hitler
Patricia Rowbotham ,University of Calgary,Winter Olympic Games,Adolf Hitler
Delhi Institute of Heritage Research & Management ,New Delhi,George V,Adolf Hitler
Drnovice (Vyškov District) ,Czech Republic,Adolf Hitler
James Brown (Connecticut politician) ,Connecticut House of Representatives,"Southbury, Connecticut",Adolf Hitler
Neilson v A-G ,Kenneth Keith,Queen Elizabeth The Queen Mother,Adolf Hitler
Enryaku ,History of Japan,World War II,Adolf Hitler
Tallpree ,Grenada,Ronald Reagan,Adolf Hitler
Cutting Edge (recordings) ,Littlehampton,Blackpool,Adolf Hitler
Cornufer mediodiscus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
John Withypoll ,Malmesbury,World War II,Adolf Hitler
Isadora Pompeo ,Caxias do Sul,Portrait,Adolf Hitler
David Risher ,Princeton University,Albert Einstein,Adolf Hitler
"Juanma (footballer, born 1986) ",Spanish naming customs,Citizenship,Adolf Hitler
"Central Business District, Los Angeles (1880s-1890s) ",Central business district,Vienna,Adolf Hitler
Felix Jackson ,Hamburg,Adolf Hitler
1999 in China ,1997 in China,Deng Xiaoping,Adolf Hitler
1924–25 Washington Huskies men's basketball team ,Pacific Coast Conference,University of Washington,Adolf Hitler
830th Bombardment Squadron ,United States,Islam in the United States,Adolf Hitler
"Boyat, Ujar ",Azerbaijan,Eastern Europe,Adolf Hitler
BBC Radio 3 New Generation Artists scheme ,BBC,Daily Mail,Adolf Hitler
Willibald Kirbes ,Forward (association football),Austria national football team,Adolf Hitler
Charan Dass Sidhu ,National Library of Australia,UNESCO,Adolf Hitler
Tuatha de Danann (band) ,Minas Gerais,Mercedes-Benz,Adolf Hitler
Flying Saucer (library) ,Operating system,Eric Trist,Adolf Hitler
2002 Raliul Brasovului ,Romanian Rally Championship,Romania,Adolf Hitler
Paul McKee (athlete) ,Belfast,World War II,Adolf Hitler
1998 International Raiffeisen Grand Prix – Doubles ,United States,Islam in the United States,Adolf Hitler
Akhrik Tsveiba ,Eastern Slavic naming customs,Russia,Adolf Hitler
1976–77 National Hurling League ,Kilkenny GAA,World War II,Adolf Hitler
Margie Pitts Hames ,Atlanta,National Center for Civil and Human Rights,Adolf Hitler
River Pol ,Polperro,Oskar Kokoschka,Adolf Hitler
Avis Richards ,New York City,The Bronx,Adolf Hitler
Maran River ,Grenada,Ronald Reagan,Adolf Hitler
Mycorrhizosphere ,Woody plant,Carl Linnaeus,Adolf Hitler
Stephanie Obermoser ,St. Johann in Tirol,Austria,Adolf Hitler
Amir Haider Shah Sheerazi ,2013 Pakistani general election,Nationalism,Adolf Hitler
Earl Strickland ,United States,Islam in the United States,Adolf Hitler
2019 TSN All-Star Curling Skins Game ,Alberta,World War I,Adolf Hitler
"Hopkins House (Tecumseh, Kansas) ",National Register of Historic Places architectural style categories,Neoclassical architecture,Adolf Hitler
Julie Foucher ,University of Michigan,World War II,Adolf Hitler
Ann Widdecombe ,The Right Honourable,George V,Adolf Hitler
John Regala ,Middle name,Nikita Khrushchev,Adolf Hitler
Merbes-le-Château ,Municipalities of Belgium,Eupen-Malmedy,Adolf Hitler
Bellanca Pacemaker ,Bellanca 31-40,1935 in aviation,Adolf Hitler
Scarlett Johansson ,San Diego Comic-Con,CBS,Adolf Hitler
Hole railway station ,Ordnance Survey National Grid,World War II,Adolf Hitler
WNCT (AM) ,City of license,CBS,Adolf Hitler
Hyperbolic distribution ,Turbulence,Russia,Adolf Hitler
Brian Kosoff ,Fine-art photography,Robert Capa,Adolf Hitler
Aramaic studies ,Syriac Christianity,Assyrian independence movement,Adolf Hitler
Saraila ,India,Federalism,Adolf Hitler
Food testing strips ,Foodborne illness,World War II,Adolf Hitler
Akeno Station ,"Ise, Mie",World War II,Adolf Hitler
Deindividuation ,Social psychology,Timeline of psychology,Adolf Hitler
Catenation ,Chemistry,Astrology,Adolf Hitler
Psenini ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Mauricio Díaz ,Spanish naming customs,Citizenship,Adolf Hitler
USS Iwo Jima (LHD-7) ,Battle of Iwo Jima,Pacific War,Adolf Hitler
Microsoft Expression Studio ,Microsoft,Bill Gates,Adolf Hitler
Derajat ,Urdu,Germany,Adolf Hitler
Seal River (Cook Inlet) ,United States,Islam in the United States,Adolf Hitler
Gervillia ,Eocene,Europe,Adolf Hitler
San Lorenzo Canton ,Ecuador,World War II,Adolf Hitler
List of World War II prisoner-of-war camps administered by France ,World War II,Adolf Hitler
Karlskirche ,List of religions and spiritual traditions,Hindutva,Adolf Hitler
"List of U.S. state, district, and territorial seals ","List of U.S. state, district, and territorial insignia",Roaring Twenties,Adolf Hitler
"Lloydsville, Ohio ","Belmont County, Ohio",Republican Party (United States),Adolf Hitler
Transition School and Early Entrance Program ,University of Washington,Adolf Hitler
War and Peace in the Nuclear Age ,International relations,Index of politics articles,Adolf Hitler
Corpus of Electronic Texts ,History of Ireland,History of the Republic of Ireland,Adolf Hitler
"Aubry, Ouest ",Haiti,German Empire,Adolf Hitler
Jeannot Welter ,Boxing,Sport,Adolf Hitler
Occupy Charlotte ,Occupy movement,Civil disobedience,Adolf Hitler
Reidar Fauske Sognnaes ,Adolf Hitler
Biroldo ,Category:CS1 maint: extra punctuation,1982 Gay Games,Adolf Hitler
EastEnders: E20 ,Soap opera,Time (magazine),Adolf Hitler
SS Santa Paula (1958) ,Pat Nixon,Richard Nixon,Adolf Hitler
Rare Masters ,Compilation album,Hip hop music,Adolf Hitler
Doliops duodecimpunctata ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Mike Keuler ,United States,Islam in the United States,Adolf Hitler
Ellis Cadwaladr ,Floruit,Houghton Mifflin Harcourt,Adolf Hitler
Cistus × purpureus ,Genus,Carl Linnaeus,Adolf Hitler
Hawaiiana ,United States,Islam in the United States,Adolf Hitler
Ilham Namig Kamal ,Baku,Petroleum industry in Azerbaijan,Adolf Hitler
Ángel Gallardo (Buenos Aires Underground) ,Buenos Aires Underground,Jorge Luis Borges,Adolf Hitler
Control grid ,Vacuum tube,Tommy Flowers,Adolf Hitler
Papyrus 26 ,List of New Testament papyri,Vienna,Adolf Hitler
Strikeforce: Fedor vs. Rogers ,Strikeforce (mixed martial arts),CBS,Adolf Hitler
I See Me ,Single (music),Hip hop music,Adolf Hitler
European Chemicals Agency ,Helsinki,Russia,Adolf Hitler
Marston Magna ,Somerset,Normandy landings,Adolf Hitler
Panamesine ,Pharmacokinetics,Phenobarbital,Adolf Hitler
1945 NC State Wolfpack football team ,NC State Wolfpack football,Lou Holtz,Adolf Hitler
"Dacusville, South Carolina ",Unincorporated area,Bavaria,Adolf Hitler
Asociación de Scouts de Guatemala ,World Organization of the Scout Movement,Copenhagen,Adolf Hitler
Third cabinet of Nicolas Jean-de-Dieu Soult ,Jean-de-Dieu Soult,French invasion of Russia,Adolf Hitler
Michael Carter (musician) ,"Sylvester, Georgia",Jimmy Carter,Adolf Hitler
1972 ECAC Hockey Men's Ice Hockey Tournament ,ECAC Hockey,United States Military Academy,Adolf Hitler
Deacon Abijah Richardson House ,National Park Service,Herbert Hoover,Adolf Hitler
Per Paus ,Oslo,Copenhagen,Adolf Hitler
Great Western Trail (Illinois) ,Rail trail,Vennbahn,Adolf Hitler
2011 Dalian Aerbin F.C. season ,China,Empire of Japan,Adolf Hitler
"St. Teresa, Newfoundland and Labrador ",Newfoundland and Labrador,Great Depression,Adolf Hitler
Boris Shavlokhov ,Gudauta,Cold War,Adolf Hitler
KLJX-LP ,City of license,CBS,Adolf Hitler
Lithium tetrahydridogallate ,Chemical nomenclature,World War I,Adolf Hitler
Toppers Pizza (American restaurant) ,"Falcon Heights, Minnesota",Charles Lindbergh,Adolf Hitler
"Kawczyn, Kościan County ",Poland,Adolf Hitler
2010 African Championships in Athletics – Men's 4 × 400 metres relay ,2010 African Championships in Athletics,Equatorial Guinea,Adolf Hitler
Someone Who'll Watch Over Me ,Irish people,History of the Jews in Ireland,Adolf Hitler
Stevenage Mail Centre ,Stevenage,Korean War,Adolf Hitler
2008 FIIC Intercrosse Men's World Championships ,Switzerland,Europe,Adolf Hitler
Annuario Pontificio ,Secretariat of State (Holy See),Pope Francis,Adolf Hitler
1942 Santos FC season ,Brazil,Federalism,Adolf Hitler
Giorgio Calcaterra ,Rome,Caput Mundi,Adolf Hitler
"Czerwona Woda, Iława County ",Poland,Adolf Hitler
Inés Temple ,Lima,Biblical Magi,Adolf Hitler
The Rats Woke Up ,Serbian language,Bosnia and Herzegovina,Adolf Hitler
Barisal Division ,Bangladesh,Civil disobedience,Adolf Hitler
Hidradenoma ,Specialty (medicine),American Medical Association,Adolf Hitler
Buddy Miles Express ,United States,Islam in the United States,Adolf Hitler
Shan Mohammed ,India,Federalism,Adolf Hitler
Shioya Station (Hokkaido) ,Hokkaido,Russia,Adolf Hitler
"Timeline of Orlando, Florida ","Orlando, Florida",Republican Party (United States),Adolf Hitler
Scranton Miners (baseball) ,Boston Red Sox,Korean War,Adolf Hitler
Delightful Story ,Josef Stein,Vienna,Adolf Hitler
Adam Brenkus ,Slovakia,Adolf Hitler
Ruellia formosa ,Taxonomy (biology),Objections to evolution,Adolf Hitler
2017 Paris ePrix ,Paris Street Circuit,Napoleon,Adolf Hitler
Eustrophopsis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Stephen Tompkinson ,Stockton-on-Tees,British Union of Fascists,Adolf Hitler
Oleg Sinelobov ,Midfielder,Right-wing politics,Adolf Hitler
Lewis lamp ,Lighthouse,Cold War,Adolf Hitler
NOT POSSIBLE,Sanskrit pronouns and determiners 
7th (Light Infantry) Parachute Battalion ,Parachute Regiment (United Kingdom),Airborne forces,Adolf Hitler
Gabriel Mkhumane ,Physician,American Medical Association,Adolf Hitler
Alassane N'Diaye ,Crystal Palace F.C.,Germany,Adolf Hitler
Aaron Frankcomb ,Australia,Federalism,Adolf Hitler
Bátaapáti ,Counties of Hungary,History of Hungary,Adolf Hitler
1988 PBA draft ,Philippines,Ethnic groups in the Philippines,Adolf Hitler
Gerard Moreno ,Los Angeles,United States home front during World War II,Adolf Hitler
Cristina Marin ,Romania,Adolf Hitler
Takydromus stejnegeri ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Albania–Poland relations ,Albania,History of Albania,Adolf Hitler
"Susuz, Şavşat ",List of sovereign states,Commonwealth realm,Adolf Hitler
Erigeron purpurascens ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Feathery degeneration ,Histology,Nobel Prize,Adolf Hitler
McKay Formation ,Geochronology,Fritz Houtermans,Adolf Hitler
Jean-Paul Paulin ,Paris,History of Paris,Adolf Hitler
List of railway stations in Haryana ,Haryana,Timur,Adolf Hitler
Maria Komnene (daughter of Alexios I) ,Greek language,Greece,Adolf Hitler
Francis Brennan ,United States,Islam in the United States,Adolf Hitler
Atlantis Airlines (United States) ,Salt Lake City,Martin Luther King Jr.,Adolf Hitler
David Vendetta ,Longwy,German Empire,Adolf Hitler
1991–92 St. Louis Blues season ,St. Louis Blues,Russia,Adolf Hitler
Beadnos Nunatak ,Bulgarian language,Greece,Adolf Hitler
Conus colombi ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Johnson–Munson syndrome ,Syndrome,Russia,Adolf Hitler
King of the Mountain (Kate Bush song) ,Single (music),Hip hop music,Adolf Hitler
Henry Yager (footballer) ,Melbourne,UNESCO,Adolf Hitler
North Dakota Fighting Hawks men's ice hockey ,University of North Dakota,Great Depression,Adolf Hitler
Mu Qing (journalist) ,Bengbu,Chiang Kai-shek,Adolf Hitler
Bollettino della Vittoria Navale ,Livorno,Kingdom of Italy,Adolf Hitler
Super Sabre (comics) ,Alan Davis,Outsiders (comics),Adolf Hitler
Schoenau Island ,Russian language,Russia,Adolf Hitler
James Porter (Australian politician) ,Parliament of Australia,George V,Adolf Hitler
Jefferson Theatre ,"Beaumont, Texas",World War II,Adolf Hitler
2010 Georgia Tech Yellow Jackets football team ,Georgia Tech Yellow Jackets football,Great Depression,Adolf Hitler
SPIN model checker ,Operating system,Eric Trist,Adolf Hitler
"Vernon, Ontario ",Ontario,Decentralization,Adolf Hitler
Main Street Lawyer ,Dudley Murphy,Modernism,Adolf Hitler
Istanbul Center ,Atlanta,National Center for Civil and Human Rights,Adolf Hitler
Special road ,United Kingdom,Europe,Adolf Hitler
Terry Glavin ,The Globe and Mail,Welfare state,Adolf Hitler
Italian Revolutionary Socialist Party ,Andrea Costa,1883,Adolf Hitler
Bolshiye Gorki ,Russia,Adolf Hitler
Breakout (technical analysis) ,Technical analysis,Astrology,Adolf Hitler
Friesian Sporthorse ,Horse,Carl Linnaeus,Adolf Hitler
Parcoblatta divisa ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Marysville Joint Unified School District ,California,Entertainment,Adolf Hitler
Patina ,USS Pattina (SP-675),World War I,Adolf Hitler
Cyrille Makanaky ,Douala,Europe,Adolf Hitler
Oasis International Foundation ,Angelo Scola,Pope John Paul II,Adolf Hitler
Brewner Hollow ,Valley,Europe,Adolf Hitler
alpha Kappa Delta Phi ,"University of California, Berkeley",World War II,Adolf Hitler
Daud Ali ,Kolkata,World War II,Adolf Hitler
Eggington ,Ordnance Survey National Grid,World War II,Adolf Hitler
Communauté d'agglomération Coulommiers Pays de Brie ,Agglomeration communities in France,Mulhouse,Adolf Hitler
Kumudben Joshi ,Gujarat,Timur,Adolf Hitler
Dan Brenner ,New York City,The Bronx,Adolf Hitler
Tripoli ,"Tripoli, Lebanon",UNESCO,Adolf Hitler
"I Travel Because I Have to, I Come Back Because I Love You ",Venice Film Festival,Benito Mussolini,Adolf Hitler
Micro-Phonies (album) ,Album,Hip hop music,Adolf Hitler
Zanthoxylum rhetsa ,Taxonomy (biology),Objections to evolution,Adolf Hitler
1895 AHAC season ,Ice hockey,Summer Olympic Games,Adolf Hitler
Jari Haapalainen ,Karlskoga,Nobel Prize,Adolf Hitler
1st Bavarian Landwehr Division ,Bavaria,Adolf Hitler
Clément Janequin ,Renaissance music,Low Countries,Adolf Hitler
2010 International Women's Football Tournament of City of São Paulo ,Brazil,Federalism,Adolf Hitler
"Afryka, Łódź Voivodeship ",Africa,World War II,Adolf Hitler
Ramallo Partido ,Argentina,Culture of Italy,Adolf Hitler
Danica Gošnak ,Slovenia,Adolf Hitler
Port of Tripoli (Lebanon) ,Lebanon,Allies of World War II,Adolf Hitler
Giant plated lizard ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Sebastian Walker ,Investigative journalism,Freedom of the press,Adolf Hitler
Hotelling's T-squared distribution ,Harold Hotelling,University of Washington,Adolf Hitler
NOT POSSIBLE,Darnell Nunatak 
Granville Ryder (1799–1879) ,The Honourable,UNESCO,Adolf Hitler
Theatre of NOTE ,Bertolt Brecht,Adolf Hitler
John Kiersey ,Cumann na nGaedheal,List of political ideologies,Adolf Hitler
Adachi (surname) ,Goro Adachi,1936 Winter Olympics,Adolf Hitler
Körfuknattleiksfélag Selfoss ,Selfoss (town),World War II,Adolf Hitler
Brigette Lundy-Paine ,Netflix,Entrepreneurship,Adolf Hitler
Herring Era Museum ,Iceland,Lithuania,Adolf Hitler
Agimi ,Albanians,Romania,Adolf Hitler
Hebeclinium recreense ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Dadabhoy Institute of Higher Education ,Private school,Germany,Adolf Hitler
MV Agusta 150 Sport RS ,MV Agusta,World War II,Adolf Hitler
Ithaca City School District ,School district,Germany,Adolf Hitler
Soviet Union at the 1988 Winter Olympics ,Flag of the Soviet Union,Eastern Front (World War II),Adolf Hitler
Bebearia kiellandi ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Back Home in Derry ,Irish rebel song,Spanish Civil War,Adolf Hitler
The 13 Cold-Blooded Eagles ,Traditional Chinese characters,Fraktur,Adolf Hitler
Steve Zaiser ,North Dakota House of Representatives,Constitutional amendment,Adolf Hitler
Ahmad Bustomi ,Indonesia,World War II,Adolf Hitler
Shimon Solomon ,Ethiopia,Federalism,Adolf Hitler
"Lecompte, Louisiana ","Rapides Parish, Louisiana",Republican Party (United States),Adolf Hitler
United States v. Brawner ,United States Court of Appeals for the District of Columbia Circuit,Ken Starr,Adolf Hitler
Shelany ,Russia,Adolf Hitler
Warlords (1990 video game) ,Video game developer,Entertainment,Adolf Hitler
Annie Oakley House ,"Cambridge, Maryland",George W. Bush,Adolf Hitler
