Cantons of the Aisne department ,Aisne,World War I,Adolf Hitler
Leola Neal ,"Merlin, Ontario",World War II,Adolf Hitler
Neacomys musseri ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Manufacturing Grocers' Employees' Federation of Australia ,Australian Labor Party,Red,Adolf Hitler
"Don't Cry, It's Only Thunder ",Dennis Christopher,The Time Tunnel,Adolf Hitler
Czech Republic at the 2000 Summer Paralympics ,List of IOC country codes,Dissolution of the Soviet Union,Adolf Hitler
Generation Wave ,Myanmar,Barack Obama,Adolf Hitler
"Mahajana College, Tellippalai ",Tellippalai,Mahatma Gandhi,Adolf Hitler
Manuel Fernández (rower) ,Rowing (sport),Summer Olympic Games,Adolf Hitler
Hann function ,Julius von Hann,Vienna,Adolf Hitler
Glenn Sharpe ,Miami Hurricanes football,World War II,Adolf Hitler
Steve Pugh ,Inker,Joe Simon,Adolf Hitler
Disaster recovery ,Business continuity planning,War,Adolf Hitler
Chic Gamine ,Winnipeg,World War I,Adolf Hitler
Hook (film) ,Drew Struzan,Star Wars,Adolf Hitler
NOT POSSIBLE,Eisenberg Paris 
"Billy Hamilton (baseball, born 1990) ","Billy Hamilton (baseball, born 1866)",Bill Conlin,Adolf Hitler
The Forester (album) ,Album,Hip hop music,Adolf Hitler
Sikhism in Afghanistan ,Kabul,Aryan,Adolf Hitler
Vattnet ,Black metal,National Socialist black metal,Adolf Hitler
"Palazzo Panciatichi, Florence ",Renaissance architecture,Palazzo Medici Riccardi,Adolf Hitler
Satomi Tadayoshi ,Japanese name,World War II,Adolf Hitler
Olmedilla Photovoltaic Park ,Photovoltaics,Deutsche Bank,Adolf Hitler
O! Kypros ,Album,Hip hop music,Adolf Hitler
Goldsprint ,International Cycling Film Festival,Poland,Adolf Hitler
Solomon White ,Cobalt,Tobacco smoking,Adolf Hitler
Hannah Northcote ,England,Europe,Adolf Hitler
Dhivehi League ,Maldives,State of emergency,Adolf Hitler
RRP1B ,Gene nomenclature,Acronym,Adolf Hitler
TP53BP1 ,Gene nomenclature,Acronym,Adolf Hitler
Urpish ,Peru,Great Depression,Adolf Hitler
New Atlantic Initiative ,Atlantic Initiative,Berlin,Adolf Hitler
2017 Open Féminin de Marseille – Singles ,Italy,Europe,Adolf Hitler
The Bridesmaid ,Ruth Rendell,List of Tales of the Unexpected episodes,Adolf Hitler
Sandra Dawson (cricketer) ,Dublin,George Bernard Shaw,Adolf Hitler
Uhehlia pardalis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Carrigadrohid Lake ,Republic of Ireland,Europe,Adolf Hitler
Mirsharai ,Bangladesh,Civil disobedience,Adolf Hitler
List of Soviet films of 1933 ,Cinema of the Soviet Union,Eastern Front (World War II),Adolf Hitler
James Howell ,Wales,Europe,Adolf Hitler
Hakari (river) ,Azerbaijani language,Russia,Adolf Hitler
North Road Trail ,Melbourne,UNESCO,Adolf Hitler
Stanford Jennings ,Furman University,Paladin,Adolf Hitler
Trypeta bezziana ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Independent Socialist Party (Luxembourg) ,Luxembourg,Europe,Adolf Hitler
Bill Chamberlain (baseball) ,"Brockton, Massachusetts",Republican Party (United States),Adolf Hitler
Visitor Based Network ,Computer network,Hedy Lamarr,Adolf Hitler
My Dead Body ,United States,Islam in the United States,Adolf Hitler
Michael Brody ,University College London,University of London,Adolf Hitler
Mick Dempsey (Gaelic footballer) ,Gaelic football,Ron Barassi,Adolf Hitler
Bayqut ,Iran,Authoritarianism,Adolf Hitler
Demeijerella xanthorhina ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Alok Kumar Suman ,Lok Sabha,Bundestag,Adolf Hitler
Ko Bongisa Mutu ,Paris,History of Paris,Adolf Hitler
Darren Till ,Liverpool,Cultural impact of the Beatles,Adolf Hitler
FZD2 ,Gene nomenclature,Acronym,Adolf Hitler
Matthew Hair Farm ,"Somerset County, Pennsylvania",Republican Party (United States),Adolf Hitler
"Frisco, Pennsylvania ",List of sovereign states,Commonwealth realm,Adolf Hitler
Cape St. Francis (Newfoundland and Labrador) ,Newfoundland (island),UNESCO,Adolf Hitler
Harold Mockford ,Eastbourne,Battle of France,Adolf Hitler
Fixxations ,Extended play,Arturo Toscanini,Adolf Hitler
Fabian Rollins ,Sprint (running),Sport,Adolf Hitler
Australian Union of Students ,Julia Gillard,Aneurin Bevan,Adolf Hitler
Łukasz Cyborowski ,Trzcianka,Berlin,Adolf Hitler
HTC P3600 ,Smartphone,Europe,Adolf Hitler
Gongsan-dong ,Hangul,Fraktur,Adolf Hitler
Automotive Fuel Cell Cooperation ,Vancouver,Europe,Adolf Hitler
Pilar Ramírez Tello ,Granada,UNESCO,Adolf Hitler
2014 Kentucky Wildcats baseball team ,Southeastern Conference,United Press International,Adolf Hitler
Georgetown Hoyas ,Georgetown University,Barack Obama,Adolf Hitler
Wang Pin ,Chinese name,Mao Zedong,Adolf Hitler
Logie Awards of 2004 ,Melbourne,UNESCO,Adolf Hitler
Caleb Bentley ,James Madison,Freedom of the press,Adolf Hitler
Atama no Taisou ,Japanese language,World War II,Adolf Hitler
Fort San Domingo ,Tamsui District,World War II,Adolf Hitler
Makhach Kerimov ,Defender (association football),Sport,Adolf Hitler
Eastern Uusimaa ,Regions of Finland,Mikkeli,Adolf Hitler
Zeionises ,Triratna,Swastika,Adolf Hitler
2000 San Miguel Beermen season ,San Miguel Beermen,World War II,Adolf Hitler
Summerside-St. Eleanors ,Provinces and territories of Canada,Canadian National Vimy Memorial,Adolf Hitler
DDR5 SDRAM ,DDR4 SDRAM,Germany,Adolf Hitler
Hellbox ,Movable type,Mainz,Adolf Hitler
Harold Jones (murderer) ,Rape,Intellectual disability,Adolf Hitler
Grakhovsky District ,Districts of Russia,Russia,Adolf Hitler
Tomasz Bagiński ,Gdynia,Poland,Adolf Hitler
"St. Louis, Brownsville and Mexico Railway ",Reporting mark,Austria,Adolf Hitler
Archidium elatum ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Piggate ,David Cameron,Right-wing politics,Adolf Hitler
Edmund Dunch (Whig) ,Godfrey Kneller,Hamburg,Adolf Hitler
Saeed Qasim Al-Khalidi Al-Maliki ,Consultative Assembly of Saudi Arabia,Faisal of Saudi Arabia,Adolf Hitler
Tharkappu ,Tamil language,Mahatma Gandhi,Adolf Hitler
Mimeusemia ceylonica ,Taxonomy (biology),Objections to evolution,Adolf Hitler
June 1906 City of London by-election ,City of London (UK Parliament constituency),1945 United Kingdom general election,Adolf Hitler
NOT POSSIBLE,Muhammad Arif 
Labeobarbus werneri ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Karen Bender ,Novelist,H. L. Mencken,Adolf Hitler
Work stealing ,Operating system,Eric Trist,Adolf Hitler
NOT POSSIBLE,List of Mind Game episodes 
Jörn Neumeister ,Defender (association football),Sport,Adolf Hitler
The Swing (INXS album) ,Album,Hip hop music,Adolf Hitler
Christina Yannetsos ,United States,Islam in the United States,Adolf Hitler
De Lint (family) ,Netherlands,Netherlands in World War II,Adolf Hitler
Dibenzepin ,Drug nomenclature,Phenobarbital,Adolf Hitler
Shenmei Road station ,Shanghai,Second Sino-Japanese War,Adolf Hitler
Rui Valença ,Rowing (sport),Summer Olympic Games,Adolf Hitler
Abdul Hakim Munib ,Afghanistan,Timur,Adolf Hitler
Thomas C. McCreery ,United States Senate,Republican Party (United States),Adolf Hitler
Mayday ,May Day,Pope Pius XII,Adolf Hitler
Puntchesakut Lake Provincial Park ,British Columbia,World War I,Adolf Hitler
Pop Has Freed Us ,Compilation album,Hip hop music,Adolf Hitler
Ricky Davao ,Middle name,Nikita Khrushchev,Adolf Hitler
"Northampton, Western Australia ",Western Australia,Russia,Adolf Hitler
Carlos Antonio Meléndez ,San Salvador,Neoclassical architecture,Adolf Hitler
IFSC Climbing World Cup ,IFSC Climbing World Championships,Germany,Adolf Hitler
SEAY ,United States,Islam in the United States,Adolf Hitler
Vatakkiruttal ,Tamil language,Mahatma Gandhi,Adolf Hitler
Batu Paton ,Malaysia,Head of state,Adolf Hitler
Younis al-Mauritani ,Saudi Arabia,Totalitarianism,Adolf Hitler
Thai pop music ,Pop music,Synth-pop,Adolf Hitler
1962–63 Carlisle United F.C. season ,Carlisle United F.C.,Blackpool,Adolf Hitler
Ego comme X ,Comics,The Adventures of Tintin,Adolf Hitler
Piotr Radziszewski ,Talk:Piotr Radziszewski,Poland,Adolf Hitler
Lopburi River ,Thailand,World War I,Adolf Hitler
Red Bull KTM Factory Racing ,KTM,Austria,Adolf Hitler
"Ogrodzisko, Łódź Voivodeship ",Poland,Adolf Hitler
Bristol Type 133 ,Bristol Aeroplane Company,World War I,Adolf Hitler
Don't Start Me Talkin' ,Single (music),Hip hop music,Adolf Hitler
Makhunoane ,Lesotho,Head of state,Adolf Hitler
Firuraq ,Iran,Authoritarianism,Adolf Hitler
Unique properties of hyperthermophilic archaea ,Archaea,Linus Pauling,Adolf Hitler
Plesiocystiscus pseudogranulina ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Carbona (moth) ,Taxonomy (biology),Objections to evolution,Adolf Hitler
2000 Drake Bulldogs football team ,Drake University,Jesse Owens,Adolf Hitler
Dave Bass ,Jazz,Jazz in Germany,Adolf Hitler
Seyed Hossein Mirfakhar ,Ali Khamenei,Ruhollah Khomeini,Adolf Hitler
Sugarloaf (Christchurch) ,Summit,Mount Elbrus,Adolf Hitler
Lisabad ,Iran,Authoritarianism,Adolf Hitler
Diduga rufidiscalis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Gæska: Skáldsaga ,Helsinki,Russia,Adolf Hitler
Janjićki Vrh ,Bosnia and Herzegovina,Adolf Hitler
Neighborhoods of Klaipėda ,Lithuania,Adolf Hitler
2013 Rally Italia Sardegna ,2013 Acropolis Rally,Greece,Adolf Hitler
Haircut (short story) ,Short story,Satire,Adolf Hitler
High-level synthesis ,Logic gate,Ludwig Wittgenstein,Adolf Hitler
Hammarberg ,Thomas Hammarberg,Nobel Peace Prize,Adolf Hitler
2016 European Baseball Championship – Qualification ,2016 European Baseball Championship,Germany,Adolf Hitler
Mariner (browser engine) ,Web browser,List of Internet phenomena,Adolf Hitler
Gloria Saleb ,Goalkeeper (association football),Austria national football team,Adolf Hitler
Robert Reilly (footballer) ,Kilmarnock,List of Nobel laureates,Adolf Hitler
Makuyeh ,Iran,Authoritarianism,Adolf Hitler
Abdoulatifou Aly ,France,Europe,Adolf Hitler
"19th Battalion (Central Ontario), CEF ",Canada,Federalism,Adolf Hitler
Institution of Lighting Professionals ,United Kingdom,Europe,Adolf Hitler
Hotel Jørgensen explosion ,Police of Denmark,Copenhagen,Adolf Hitler
Jimmy Conrad ,"Arcadia, California",World War I,Adolf Hitler
Memtimin Hoshur ,Mongolian language,Russia,Adolf Hitler
Big Lake (Iowa) ,United States Environmental Protection Agency,Richard Nixon,Adolf Hitler
Indiana Choice Scholarships ,School voucher,Barack Obama,Adolf Hitler
Gurdeep Singh (NTPC) ,India,Federalism,Adolf Hitler
1899 Boston mayoral election ,1897 Boston mayoral election,Republican Party (United States),Adolf Hitler
David Harris Underhill ,"Bristol, Connecticut",Republican Party (United States),Adolf Hitler
Markus Søberg ,Oslo,Copenhagen,Adolf Hitler
Aleksandar Aleksić ,Serbia,History of Serbia,Adolf Hitler
Steve Reinhard ,Ohio House of Representatives,Republican Party (United States),Adolf Hitler
Çağdaş Atan ,Defender (association football),Sport,Adolf Hitler
Lea Joutseno ,Helsinki,Russia,Adolf Hitler
Brookbottom ,Ordnance Survey National Grid,World War II,Adolf Hitler
Ben Sokolowski ,Canadians,Germany,Adolf Hitler
Michel Picard (writer) ,"Nancy, France",Alsace-Lorraine,Adolf Hitler
Jonathan Fisher (priest) ,Exeter Cathedral,Mainz,Adolf Hitler
Kaizaad Kotwal ,Mumbai,Quit India Movement,Adolf Hitler
Toyama Prefecture ,Prefectures of Japan,World War II,Adolf Hitler
Diego Palomeque ,Colombia,Federalism,Adolf Hitler
Manivannan ,Tamil Nadu,UNESCO,Adolf Hitler
Khar Tidu ,Iran,Authoritarianism,Adolf Hitler
Jeff Tallon (physicist) ,Victoria University of Wellington,Germany,Adolf Hitler
Dimitrije Terzic ,Rugby union,BBC News,Adolf Hitler
Kumaran (surname) ,Tiruppur Kumaran,Gandhism,Adolf Hitler
Argidava (moth) ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Samajbadi Prajatantrik Janata Party, Nepal ",Politics of Nepal,Head of state,Adolf Hitler
Hexocycnidolon ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Gil Cisneros ,United States House of Representatives,Republican Party (United States),Adolf Hitler
Allomyces catenoides ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Tim Stewart ,Sydney,World War II,Adolf Hitler
Silvia Bertagna ,2014 Winter Olympics,List of people who have opened the Olympic Games,Adolf Hitler
Nemoria bistriaria ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Angelsea Sidings ,A5 road (Great Britain),Coventry,Adolf Hitler
Cobi Jones ,Detroit,UNESCO,Adolf Hitler
Plusia festucae ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Legal abuse ,Frivolous litigation,Psychoanalysis,Adolf Hitler
Kotli Sattian Tehsil ,Pakistan,Acronym,Adolf Hitler
Imbonggu Rural LLG ,Papua New Guinea,World War I,Adolf Hitler
I Love Money ,Endemol,Bad Education (TV series),Adolf Hitler
Fireworks incident ,List of fireworks accidents and incidents,Russia,Adolf Hitler
Lipocosma antonialis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Mezraoua ,"List of municipalities, communes, and arrondissements of Morocco",Operation Torch,Adolf Hitler
HMAS Orara ,North Coast Steam Navigation Company,World War II,Adolf Hitler
Ubaidur Rahman ,President of Pakistan,Head of state,Adolf Hitler
Come On Over (Kym Marsh song) ,Single (music),Hip hop music,Adolf Hitler
90th Brigade ,British Army,Army Reserve (United Kingdom),Adolf Hitler
Gotta Get Mine ,Single (music),Hip hop music,Adolf Hitler
Eda Zoritte ,Tel Aviv,UNESCO,Adolf Hitler
Steve Litzow ,Lisa Wellman,Republican Party (United States),Adolf Hitler
296 ,Millennium,Millennialism,Adolf Hitler
Joaquín Ramón Herrera ,New York University,Berlin,Adolf Hitler
Christian Tanguay ,National Hockey League,Great Depression,Adolf Hitler
John McCrostie ,Idaho House of Representatives,Republican Party (United States),Adolf Hitler
Auxange ,Communes of France,Germany,Adolf Hitler
"Homer, Indiana ",Unincorporated area,Bavaria,Adolf Hitler
CIDA City Campus ,Johannesburg,Nelson Mandela,Adolf Hitler
Transport in Montpellier ,Montpellier,Triumphal arch,Adolf Hitler
Donghaixian railway station ,Lianyungang,Europe,Adolf Hitler
Virtua Athlete 2K ,Video game developer,Entertainment,Adolf Hitler
Palampiddi ,Town,Germany,Adolf Hitler
Varun Khandelwal ,Actor,Greece,Adolf Hitler
Chlorociboria omnivirens ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Coast Guard Station Brant Point ,Massachusetts,Republican Party (United States),Adolf Hitler
Warwick Road ,Western Australia,Russia,Adolf Hitler
Lispocephala erythrocera ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Neoaulacoryssus ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Patricia Dagban-Zonvide ,Union for the Republic (Togo),List of political ideologies,Adolf Hitler
"Aracruz, Espírito Santo ",List of sovereign states,Commonwealth realm,Adolf Hitler
CityOn Zhengzhou Shopping Center ,Zhengzhou,National Revolutionary Army,Adolf Hitler
National Highway 217 (India) ,India,Federalism,Adolf Hitler
Soilbleed ,Extended play,Arturo Toscanini,Adolf Hitler
Mikel Rueda ,Bilbao,Nobel Prize,Adolf Hitler
Dimenoxadol ,Anatomical Therapeutic Chemical Classification System,Germany,Adolf Hitler
Bané Department ,Burkina Faso,French Third Republic,Adolf Hitler
Portfolio.com ,English language,George Bernard Shaw,Adolf Hitler
Andalusian Convergence ,Andalusian Party,List of political ideologies,Adolf Hitler
Tom Rathman ,Nebraska Cornhuskers football,World War I,Adolf Hitler
Obituary discography ,Death metal,Psychopathy,Adolf Hitler
Devotion of Verona to Venice ,Verona,UNESCO,Adolf Hitler
John Tipler ,Freelancer,Europe,Adolf Hitler
Karl Ritscherle ,Karlsruhe,Germany,Adolf Hitler
6247 Amanogawa ,List of minor planet discoverers,Russia,Adolf Hitler
"Babepur, Jhajjar ",India,Federalism,Adolf Hitler
Dak bungalow ,British Empire,German Empire,Adolf Hitler
A. Baldwin Wood ,New Orleans,World War II,Adolf Hitler
Sanjay Mitra (actor) ,Mumbai,Quit India Movement,Adolf Hitler
"Bucay, Abra ",Municipalities of the Philippines,Rodrigo Duterte,Adolf Hitler
June 2019 Gulf of Oman incident ,May 2019 Gulf of Oman incident,False flag,Adolf Hitler
"Wrzosowo, Kamień County ",Poland,Adolf Hitler
Sofiane Younès ,Algiers,World War II,Adolf Hitler
"Cars (Now, Now Every Children album) ",Album,Hip hop music,Adolf Hitler
"List of Chief Ministers of North Eastern Province, Sri Lanka ",Mahinda Rajapaksa,Russia,Adolf Hitler
The Comic Book Store Regeneration ,The Big Bang Theory,CBS,Adolf Hitler
"MLC Building, Sydney ",MLC Centre,Modernism,Adolf Hitler
Oklahoma City Ballet ,Yvonne Chouteau,Documentary film,Adolf Hitler
Euryzygomatomyinae ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Achan Chak ,India,Federalism,Adolf Hitler
Granada Gate ,Fortifications of Gibraltar,Adolf Hitler
WRZK ,City of license,CBS,Adolf Hitler
1937 World Table Tennis Championships – Men's Singles ,Baden bei Wien,Austria,Adolf Hitler
Chord progression ,Musical composition,Hip hop music,Adolf Hitler
Amphibolis ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Schrammelmusik ,Vienna,Adolf Hitler
Maylard incision ,Caesarean section,Compulsory sterilization,Adolf Hitler
Lucky J ,South Korea,Empire of Japan,Adolf Hitler
Pheidole decepticon ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Thistle tube ,Laboratory glassware,Warsaw,Adolf Hitler
Cnephasiini ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Robert Schuman University ,Strasbourg,Strasbourg Cathedral,Adolf Hitler
Bridget Williams ,Wellington,Deutsche Bank,Adolf Hitler
Coltainville ,Communes of France,Germany,Adolf Hitler
1951 Singapore City Council election ,Singapore,Empire of Japan,Adolf Hitler
List of biobanks ,Biobank,UNESCO,Adolf Hitler
Clucking Blossom ,"Fairbanks, Alaska",Republican Party (United States),Adolf Hitler
Charles Avrillon ,Cycling,Sport,Adolf Hitler
Hiro Type 91 ,Japan,Empire of Japan,Adolf Hitler
El Protector (2017) ,Professional wrestling,Traveling carnival,Adolf Hitler
1998 Kentucky Wildcats football team ,Southeastern Conference,United Press International,Adolf Hitler
Associazione di Fondazioni e di Casse di Risparmio S.p.A. ,Italian language,Slovenia,Adolf Hitler
United Nations Security Council Resolution 1942 ,United Nations Security Council,Adolf Hitler
Napalpí massacre ,Chaco Province,Russia,Adolf Hitler
Rudding Park ,Listed building,The Blitz,Adolf Hitler
W. Godfrey Wood ,"Brookline, Massachusetts",John F. Kennedy,Adolf Hitler
Puncture (band) ,Punk rock,David Bowie,Adolf Hitler
PMPC Star Award for Best News Program ,TV Patrol,Pope John Paul II,Adolf Hitler
Government of Azad Kashmir ,Legislature,Index of politics articles,Adolf Hitler
French Polynesia at the 2011 World Championships in Athletics ,Sports governing body,Sport,Adolf Hitler
JAMA Pediatrics ,Outline of academic disciplines,History of Europe,Adolf Hitler
KQBZ ,City of license,CBS,Adolf Hitler
Parc archéologique et botanique de Solutré ,Archaeology,Crete,Adolf Hitler
Alexander Evans (American politician) ,United States House of Representatives,Republican Party (United States),Adolf Hitler
Kazehakase ,Operating system,Eric Trist,Adolf Hitler
Black-eyed gecko ,Taxonomy (biology),Objections to evolution,Adolf Hitler
Fritz Römer ,University of Jena,Germany,Adolf Hitler
"New Lebanon, Pennsylvania ",List of sovereign states,Commonwealth realm,Adolf Hitler
Hector Jandany ,Australia,Federalism,Adolf Hitler
Lysmata ,Taxonomy (biology),Objections to evolution,Adolf Hitler
"Hartford, South Dakota ",City,Citizenship,Adolf Hitler
Privacy laws of the United States ,Common law,Freedom of speech,Adolf Hitler
Music ownership databases ,Musical composition,Hip hop music,Adolf Hitler
Do Me Baby (album) ,Album,Hip hop music,Adolf Hitler
"Wynnewood, Dallas ",Oak Cliff,Great Depression,Adolf Hitler
2007–08 Esteghlal F.C. season ,Nasser Hejazi,Mahmoud Ahmadinejad,Adolf Hitler
The Rubber Room ,Moving Picture Institute,Documentary film,Adolf Hitler
Right to Dream Academy ,Charitable organization,Europe,Adolf Hitler
2004–05 Honduran Liga Nacional ,2005 UNCAF Interclub Cup,Guatemala,Adolf Hitler
Kentucky Fight ,Fight song,Cute (Japanese idol group),Adolf Hitler
Q-learning ,Grammar induction,Berlin,Adolf Hitler
Yorkshire Cricket Board ,Cricket,World War I,Adolf Hitler
Protagonistas de la Fama ,Spanish language,Equatorial Guinea,Adolf Hitler
Kurt Nordbø ,Storting,Adolf Hitler
"Louis II, Grand Duke of Baden ","Leopold, Grand Duke of Baden",Prussia,Adolf Hitler
Los (hunting rifle) ,Gun barrel,German Army,Adolf Hitler
Fritz Rühl ,Switzerland,Europe,Adolf Hitler
Bringing Down the House (soundtrack) ,Soundtrack album,Time (magazine),Adolf Hitler
Paul Lewis (racing driver) ,"Johnson City, Tennessee",CBS,Adolf Hitler
The Weapon (film) ,Val Guest,Will Hay,Adolf Hitler
Yuri Zhevnov ,Eastern Slavic naming customs,Russia,Adolf Hitler
French Revolution and the English Gothic Novel ,French Revolution,Napoleon,Adolf Hitler
Railways in Turkmenistan ,Track gauge,Lithuania,Adolf Hitler
National Archives at College Park ,Maryland,Republican Party (United States),Adolf Hitler
1957 NBA All-Star Game ,Eastern Conference (NBA),List of foreign NBA players,Adolf Hitler
Luis Lloréns Torres ,Puerto Rico,Great Depression,Adolf Hitler
1986 United States Senate election in Kansas ,1992 United States Senate election in Kansas,Republican Party (United States),Adolf Hitler
13th Army Band (United States) ,United States Army,World War I,Adolf Hitler
USS Roxane (AKA-37) ,Walsh-Kaiser Company,World War II,Adolf Hitler
Muhlenberg Job Corps ,Job Corps,Lyndon B. Johnson,Adolf Hitler
The Man Who Won ,William Fox (producer),Entrepreneurship,Adolf Hitler
Umm Hakim ,Battle of Yarmouk,Mandatory Syrian Republic,Adolf Hitler
Somers House ,"Northampton County, Virginia",Republican Party (United States),Adolf Hitler
Melothria scabra ,Taxonomy (biology),Objections to evolution,Adolf Hitler
International CoCoa Farmers Organization ,Cocoa bean,Carl Linnaeus,Adolf Hitler
"Doon, Iowa ",City,Citizenship,Adolf Hitler
2013–14 Honduran Liga Nacional ,C.D. Victoria,Guatemala,Adolf Hitler
Basilica and Shrine of Our Lady of Perpetual Help ,Boston,Entrepreneurship,Adolf Hitler
Keizerstraat ,Suriname,World War II,Adolf Hitler
Western long-eared bat ,Common name,Carl Linnaeus,Adolf Hitler
Varevo (Novi Pazar) ,Serbia,History of Serbia,Adolf Hitler
Sistak-e Olya ,Iran,Authoritarianism,Adolf Hitler
